SEASON_LABEL,CLUTCH_WINDOW,GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK,TEAM_COUNT
1997-98,3m,Players,100008,Tamecka Dixon,Tamecka,1611661320,LAS,22.0,1,1,0,1.0,3.0,118.3,114.3,114.3,128.6,112.5,112.5,-10.2,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.47,119.34,99.45,119.34,0.057,7,0,0,0.0,0.0,0.0,1,1,1,1,1,7,2,2,7,2,2,7,1,1,4,2,4,1,1,1,1,1,4,5,7,7,2,2,2,5,4,6,4,6,4,1
1998-99,3m,Players,100031,Bridget Pettis,Bridget,1611661317,PHO,28.0,1,1,0,1.0,3.4,117.8,128.6,128.6,62.5,62.5,62.5,55.3,66.1,66.1,0.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.125,0.115,110.4,105.88,88.24,105.88,0.471,7,0,0,0.0,0.0,0.0,1,1,1,1,1,8,2,2,1,1,1,6,2,2,2,3,3,1,1,1,1,1,9,2,11,15,11,11,11,3,9,15,9,15,9,1
1998-99,3m,Players,100022,Chantel Tremitiere,Chantel,1611661319,UTA,29.0,1,0,1,0.0,0.6,150.0,150.0,150.0,158.7,80.0,80.0,-8.7,70.0,70.0,0.333,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.53,378.95,315.79,378.95,-0.4,4,0,0,0.0,0.0,0.0,1,11,11,11,22,6,1,1,21,6,6,12,1,1,5,3,1,1,1,1,1,1,9,11,18,18,1,1,1,21,9,15,9,15,9,1
1998-99,3m,Players,100073,Cynthia Cooper,Cynthia,1611661316,HOU,36.0,1,1,0,1.0,3.1,156.3,125.0,125.0,100.0,100.0,100.0,56.3,25.0,25.0,1.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,1.0,0.664,0.625,0.611,111.48,123.87,103.23,123.87,0.389,8,1,1,1.0,1.0,1.0,1,1,1,1,11,1,7,7,6,7,7,1,7,7,1,3,6,1,1,1,1,1,2,8,2,2,3,4,4,4,3,5,3,5,1,1
1998-99,3m,Players,100043,Elena Baranova,Elena,1611661319,UTA,27.0,1,0,1,0.0,3.1,100.0,100.0,100.0,156.3,125.0,125.0,-56.3,-25.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.222,0.222,111.48,123.87,103.23,123.87,-0.222,8,0,1,0.0,1.0,0.0,1,11,11,11,11,13,13,13,19,14,14,19,13,13,7,3,7,1,1,1,19,19,9,11,6,6,3,4,4,18,9,5,9,5,9,1
1998-99,3m,Players,100091,Eva Nemcova,Eva,1611661315,CLE,26.0,1,0,1,0.0,3.4,62.5,62.5,62.5,117.8,128.6,128.6,-55.3,-66.1,-66.1,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,0.75,0.75,0.333,0.333,110.4,105.88,88.24,105.88,0.118,8,1,2,1.0,2.0,0.5,1,11,11,11,1,16,16,16,11,16,16,14,16,16,7,3,7,1,1,1,17,17,7,7,4,4,11,11,11,10,3,2,3,2,7,1
1998-99,3m,Players,100084,Fran Harris,Fran,1611661319,UTA,34.0,1,0,1,0.0,2.5,50.0,50.0,50.0,154.6,150.0,150.0,-104.6,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,74.75,75.89,63.24,75.89,-0.077,4,0,1,0.0,1.0,0.0,1,11,11,11,19,21,21,21,18,22,22,21,22,22,7,3,7,1,1,1,1,1,9,11,10,10,21,22,22,15,9,5,9,5,9,1
1998-99,3m,Players,100087,Janice Braxton,Janice,1611661315,CLE,37.0,1,0,1,0.0,3.4,62.5,62.5,62.5,117.8,128.6,128.6,-55.3,-66.1,-66.1,0.5,1.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.111,0.111,110.4,105.88,88.24,105.88,-0.235,8,0,0,0.0,0.0,0.0,1,11,11,11,1,16,16,16,11,16,16,14,16,16,2,1,3,1,1,1,19,19,9,11,16,16,11,11,11,19,9,15,9,15,9,1
1998-99,3m,Players,100030,Jennifer Gillom,Jennifer,1611661317,PHO,35.0,1,1,0,1.0,3.4,117.8,128.6,128.6,62.5,62.5,62.5,55.3,66.1,66.1,0.0,0.0,0.0,0.0,0.0,0.0,16.7,17.4,0.333,0.525,0.75,0.754,110.4,105.88,88.24,105.88,0.353,7,1,3,1.0,3.0,0.333,1,1,1,1,1,8,2,2,1,1,1,6,2,2,7,3,7,1,1,1,16,16,8,10,1,1,11,11,11,5,3,1,3,1,8,1
1998-99,3m,Players,100083,Kim Perrot,Kim,1611661316,HOU,32.0,1,1,0,1.0,3.1,156.3,125.0,125.0,100.0,100.0,100.0,56.3,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.125,0.135,111.48,123.87,103.23,123.87,0.333,8,1,1,1.0,1.0,1.0,1,1,1,1,11,1,7,7,6,7,7,1,7,7,7,3,7,1,1,1,1,1,1,1,11,11,3,4,4,6,3,5,3,5,1,1
1998-99,3m,Players,100050,Kim Williams,Kim,1611661319,UTA,24.0,1,0,1,0.0,1.4,100.0,100.0,100.0,148.1,133.3,133.3,-48.1,-33.3,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.286,0.286,199.47,209.96,174.97,209.96,0.667,6,2,2,2.0,2.0,1.0,1,11,11,11,21,13,13,13,17,21,21,13,15,15,7,3,7,1,1,1,1,1,2,3,5,5,2,2,2,1,1,2,1,2,1,1
1998-99,3m,Players,100239,Margo Dydek,Margo,1611661319,UTA,25.0,1,0,1,0.0,3.1,100.0,100.0,100.0,156.3,125.0,125.0,-56.3,-25.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.222,0.222,111.48,123.87,103.23,123.87,0.556,8,2,2,2.0,2.0,1.0,1,11,11,11,11,13,13,13,19,14,14,19,13,13,7,3,7,1,1,1,1,1,2,3,6,6,3,4,4,2,1,2,1,2,1,1
1998-99,3m,Players,100029,Michele Timms,Michele,1611661317,PHO,34.0,1,1,0,1.0,3.4,117.8,128.6,128.6,62.5,62.5,62.5,55.3,66.1,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.4,105.88,88.24,105.88,0.0,7,0,0,0.0,0.0,0.0,1,1,1,1,1,8,2,2,1,1,1,6,2,2,7,3,7,1,1,1,1,1,9,11,18,18,11,11,11,12,9,15,9,15,9,1
1998-99,3m,Players,100221,Michelle Brogan,Michelle,1611661317,PHO,26.0,1,1,0,1.0,3.4,117.8,128.6,128.6,62.5,62.5,62.5,55.3,66.1,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.131,110.4,105.88,88.24,105.88,0.235,7,1,1,1.0,1.0,1.0,1,1,1,1,1,8,2,2,1,1,1,6,2,2,7,3,7,1,1,1,1,1,2,3,11,13,11,11,11,8,3,5,3,5,1,1
1998-99,3m,Players,100088,Michelle Edwards,Michelle,1611661315,CLE,33.0,1,0,1,0.0,3.4,62.5,62.5,62.5,117.8,128.6,128.6,-55.3,-66.1,-66.1,0.5,1.0,33.3,0.0,0.0,0.0,33.3,33.3,0.0,0.0,0.222,0.222,110.4,105.88,88.24,105.88,-0.235,8,0,1,0.0,1.0,0.0,1,11,11,11,1,16,16,16,11,16,16,14,16,16,2,1,5,1,1,1,17,17,9,11,6,6,11,11,11,19,9,5,9,5,9,1
1998-99,3m,Players,100097,Rushia Brown,Rushia,1611661315,CLE,27.0,1,0,1,0.0,3.4,62.5,62.5,62.5,117.8,128.6,128.6,-55.3,-66.1,-66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.111,110.4,105.88,88.24,105.88,0.059,8,0,1,0.0,1.0,0.0,1,11,11,11,1,16,16,16,11,16,16,14,16,16,7,3,7,1,1,1,1,1,9,11,16,16,11,11,11,11,9,5,9,5,9,1
1998-99,3m,Players,100072,Sheryl Swoopes,Sheryl,1611661316,HOU,28.0,1,1,0,1.0,3.1,156.3,125.0,125.0,100.0,100.0,100.0,56.3,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.48,123.87,103.23,123.87,0.0,8,0,0,0.0,0.0,0.0,1,1,1,1,11,1,7,7,6,7,7,1,7,7,7,3,7,1,1,1,1,1,9,11,18,18,3,4,4,12,9,15,9,15,9,1
1998-99,3m,Players,100187,Suzie McConnell Serio,Suzie,1611661315,CLE,32.0,1,0,1,0.0,3.4,62.5,62.5,62.5,117.8,128.6,128.6,-55.3,-66.1,-66.1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1.0,1.0,0.222,0.222,110.4,105.88,88.24,105.88,0.235,8,1,1,1.0,1.0,1.0,1,11,11,11,1,16,16,16,11,16,16,14,16,16,7,3,7,1,1,1,19,19,2,3,6,6,11,11,11,8,3,5,3,5,1,1
1998-99,3m,Players,100047,Tammi Reiss,Tammi,1611661319,UTA,29.0,1,0,1,0.0,2.3,133.3,114.3,114.3,132.7,100.0,100.0,0.6,14.3,14.3,0.25,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.41,136.44,113.7,136.44,-0.154,7,0,0,0.0,0.0,0.0,1,11,11,11,20,7,12,12,16,7,7,11,12,12,6,3,1,1,1,1,1,1,9,11,18,18,10,3,3,17,9,15,9,15,9,1
1998-99,3m,Players,100076,Tina Thompson,Tina,1611661316,HOU,24.0,1,1,0,1.0,3.1,156.3,125.0,125.0,100.0,100.0,100.0,56.3,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.135,111.48,123.87,103.23,123.87,-0.111,8,0,1,0.0,1.0,0.0,1,1,1,1,11,1,7,7,6,7,7,1,7,7,7,3,7,1,1,1,1,1,9,11,11,11,3,4,4,16,9,5,9,5,9,1
1998-99,3m,Players,100237,Tricia Bader Binford,Tricia,1611661319,UTA,26.0,1,0,1,0.0,2.5,50.0,50.0,50.0,208.3,120.0,120.0,-158.3,-70.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.4,0.4,64.97,84.98,70.82,84.98,-0.429,4,0,1,0.0,1.0,0.0,1,11,11,11,18,21,21,21,22,13,13,22,21,21,7,3,7,1,1,1,19,19,9,11,3,3,22,21,21,22,9,5,9,5,9,1
1998-99,3m,Players,100035,Umeki Webb,Umeki,1611661317,PHO,24.0,1,1,0,1.0,3.4,117.8,128.6,128.6,62.5,62.5,62.5,55.3,66.1,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.4,105.88,88.24,105.88,0.0,7,0,0,0.0,0.0,0.0,1,1,1,1,1,8,2,2,1,1,1,6,2,2,7,3,7,1,1,1,1,1,9,11,18,18,11,11,11,12,9,15,9,15,9,1
1998-99,3m,Players,100085,Yolanda Moore,Yolanda,1611661316,HOU,24.0,1,1,0,1.0,3.1,156.3,125.0,125.0,100.0,100.0,100.0,56.3,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.125,0.119,111.48,123.87,103.23,123.87,0.333,8,0,0,0.0,0.0,0.0,1,1,1,1,11,1,7,7,6,7,7,1,7,7,7,3,7,1,1,1,1,1,9,9,11,14,3,4,4,6,9,15,9,15,9,1
1999-00,3m,Players,100363,Adrienne Goodson,Adrienne,1611661319,UTA,33.0,1,1,0,1.0,1.3,204.9,250.0,250.0,53.2,50.0,50.0,151.7,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.41,77.76,72.0,60.0,72.0,0.571,2,1,1,1.0,1.0,1.0,5,1,1,1,22,2,1,1,2,2,2,2,1,1,7,2,7,2,2,1,1,1,1,5,3,5,24,24,24,4,3,6,3,4,1,1
1999-00,3m,Players,100170,Allison Feaster,Allison,1611661320,LAS,24.0,1,1,0,1.0,3.0,129.0,114.3,114.3,80.0,80.0,80.0,49.0,34.3,34.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.286,0.323,89.65,96.05,80.04,96.05,-0.2,7,0,1,0.0,1.0,0.0,5,1,1,1,6,12,12,12,11,11,11,11,12,12,7,2,7,2,2,1,29,29,10,13,8,8,13,12,12,27,10,6,10,4,10,1
1999-00,3m,Players,100402,Andrea Lloyd-Curry,Andrea,1611661324,MIN,34.0,1,0,1,0.0,3.0,80.0,80.0,80.0,129.0,114.3,114.3,-49.0,-34.3,-34.3,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.65,96.05,80.04,96.05,0.2,5,0,0,0.0,0.0,0.0,5,17,17,17,6,18,17,17,17,17,17,17,17,17,2,2,1,2,2,1,1,1,10,13,15,15,13,12,12,7,10,13,10,13,10,1
1999-00,3m,Players,100353,Andrea Nagy,Andrea,1611661322,WAS,28.0,1,1,0,1.0,2.9,143.4,140.0,140.0,102.0,100.0,100.0,41.4,40.0,40.0,0.5,0.0,33.3,0.0,0.0,0.0,0.0,0.0,1.0,0.798,0.4,0.385,89.67,91.67,76.39,91.67,0.19,5,1,1,1.0,1.0,1.0,5,1,1,1,16,11,11,11,16,16,16,16,11,11,2,2,4,2,2,1,1,1,1,8,6,6,12,22,22,9,3,6,3,4,1,1
1999-00,3m,Players,100225,Brandy Reed,Brandy,1611661324,MIN,23.0,1,0,1,0.0,3.0,80.0,80.0,80.0,129.0,114.3,114.3,-49.0,-34.3,-34.3,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.667,0.667,1.0,1.0,89.65,96.05,80.04,96.05,0.1,5,2,3,2.0,3.0,0.667,5,17,17,17,6,18,17,17,17,17,17,17,17,17,7,2,7,2,2,1,28,28,7,9,1,1,13,12,12,13,1,2,1,1,7,1
1999-00,3m,Players,100356,Chamique Holdsclaw,Chamique,1611661322,WAS,22.0,1,1,0,1.0,3.1,165.7,157.1,157.1,76.1,75.0,75.0,89.5,82.1,82.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.064,0.286,0.283,114.26,118.03,98.36,118.03,0.609,7,1,1,1.0,1.0,1.0,5,1,1,1,1,7,7,7,7,7,7,7,7,7,7,2,7,2,1,1,1,1,1,3,8,10,5,5,5,3,3,6,3,4,1,1
1999-00,3m,Players,100248,Cindy Brown,Cindy,1611661319,UTA,35.0,1,0,1,0.0,1.3,53.2,50.0,50.0,204.9,250.0,250.0,-151.7,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.347,77.76,72.0,60.0,72.0,-0.571,2,0,1,0.0,1.0,0.0,5,17,17,17,22,28,28,28,28,29,29,28,28,28,7,2,7,2,2,1,1,1,10,13,7,7,24,24,24,29,10,6,10,4,10,1
1999-00,3m,Players,100386,Claudia Neves,Claudia,1611661321,DET,25.0,1,0,1,0.0,1.7,82.0,66.7,66.7,159.6,120.0,120.0,-77.6,-53.3,-53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.79,158.88,132.4,158.88,0.125,6,0,0,0.0,0.0,0.0,5,17,17,17,20,17,26,26,22,22,22,22,22,22,7,2,7,2,2,1,1,1,10,13,15,15,3,3,3,11,10,13,10,13,10,1
1999-00,3m,Players,100396,DeLisha Milton-Jones,DeLisha,1611661320,LAS,25.0,1,1,0,1.0,3.0,129.0,114.3,114.3,80.0,80.0,80.0,49.0,34.3,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.65,96.05,80.04,96.05,0.0,7,0,0,0.0,0.0,0.0,5,1,1,1,6,12,12,12,11,11,11,11,12,12,7,2,7,2,2,1,1,1,10,13,15,15,13,12,12,17,10,13,10,13,10,1
1999-00,3m,Players,100359,Debbie Black,Debbie,1611661319,UTA,33.0,1,1,0,1.0,1.3,204.9,250.0,250.0,53.2,50.0,50.0,151.7,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.76,72.0,60.0,72.0,0.0,2,0,0,0.0,0.0,0.0,5,1,1,1,22,2,1,1,2,2,2,2,1,1,7,2,7,2,2,1,1,1,10,13,15,15,24,24,24,17,10,13,10,13,10,1
1999-00,3m,Players,100384,Dominique Canty,Dominique,1611661321,DET,23.0,2,0,2,0.0,2.2,71.7,70.0,70.0,176.2,177.8,177.8,-104.5,-107.8,-107.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.462,0.5,103.15,104.03,86.69,104.03,-0.4,10,0,5,0.0,2.5,0.0,1,17,26,17,17,25,24,24,26,26,26,26,26,26,7,2,7,2,2,1,1,1,10,12,5,4,10,10,10,28,10,1,10,2,10,1
1999-00,3m,Players,100043,Elena Baranova,Elena,1611661319,UTA,28.0,1,1,0,1.0,1.3,204.9,250.0,250.0,53.2,50.0,50.0,151.7,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.76,72.0,60.0,72.0,0.0,2,0,0,0.0,0.0,0.0,5,1,1,1,22,2,1,1,2,2,2,2,1,1,7,2,7,2,2,1,1,1,10,13,15,15,24,24,24,17,10,13,10,13,10,1
1999-00,3m,Players,100394,Gordana Grubin,Gordana,1611661320,LAS,27.0,1,1,0,1.0,3.0,129.0,114.3,114.3,80.0,80.0,80.0,49.0,34.3,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.952,0.571,0.677,89.65,96.05,80.04,96.05,0.7,7,2,2,2.0,2.0,1.0,5,1,1,1,6,12,12,12,11,11,11,11,12,12,7,2,7,2,2,1,1,1,1,7,2,2,13,12,12,2,1,3,1,3,1,1
1999-00,3m,Players,100404,Katie Smith,Katie,1611661324,MIN,26.0,1,0,1,0.0,3.0,80.0,80.0,80.0,129.0,114.3,114.3,-49.0,-34.3,-34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.65,96.05,80.04,96.05,-0.1,5,0,0,0.0,0.0,0.0,5,17,17,17,6,18,17,17,17,17,17,17,17,17,7,2,7,2,2,1,1,1,10,13,15,15,13,12,12,26,10,13,10,13,10,1
1999-00,3m,Players,100250,Korie Hlede,Korie,1611661319,UTA,25.0,2,0,2,0.0,1.5,64.4,62.5,62.5,197.7,200.0,200.0,-133.3,-137.5,-137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.091,0.09,119.38,120.67,100.56,120.67,0.222,8,0,0,0.0,0.0,0.0,1,17,26,17,21,27,27,27,27,27,27,27,27,27,7,2,7,2,2,1,1,1,10,1,14,14,4,4,4,6,10,13,10,13,10,1
1999-00,3m,Players,100400,Kristin Folkl,Kristin,1611661324,MIN,24.0,1,0,1,0.0,3.0,80.0,80.0,80.0,129.0,114.3,114.3,-49.0,-34.3,-34.3,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.65,96.05,80.04,96.05,0.0,5,0,0,0.0,0.0,0.0,5,17,17,17,6,18,17,17,17,17,17,17,17,17,2,2,1,2,2,1,1,1,10,13,15,15,13,12,12,17,10,13,10,13,10,1
