SEASON_LABEL,CLUTCH_WINDOW,GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
2006-07,1m,Players,101039,Erin Phillips,Erin,1611661323,CON,22.0,2,2,0,1.0,0.8666666666666667,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,0,1,2,0,2.0,0,0,2.0,1,1,1,1,24,9,18,9,3,8,3,2,2,1,3,8,9,4,2,2,1,1,1,3,4,19,9,3,1,7,1
2006-07,1m,Players,100796,Iziane Castro Marques,Iziane,1611661328,SEA,25.0,1,0,1,0.0,1.1833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,-2,0.0,0,0,0.0,19,25,13,25,17,9,18,9,3,8,3,8,8,8,3,8,9,4,2,2,1,1,39,9,15,31,21,3,1,21,1
2006-07,1m,Players,101042,Jessica Moore,Jessica,1611661320,LAS,24.0,1,1,0,1.0,1.1316666666666666,0,1,0.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,0,0,1,2,1,4.4,0,0,4.0,19,7,1,1,23,9,4,9,3,8,3,2,2,1,3,1,1,4,2,2,1,1,1,3,4,8,4,3,1,2,1
2006-07,1m,Players,100874,Kara Lawson,Kara,1611661318,SAC,26.0,2,1,1,0.5,1.8366666666666667,1,1,1.0,1,1,1.0,1,2,0.5,0,0,0,1,0,0,0,0,0,2,4,1,5.5,0,0,6.0,1,7,13,13,5,1,4,1,1,1,1,4,2,5,3,8,9,1,2,2,1,1,1,1,1,8,1,3,1,1,1
2006-07,1m,Players,100666,Katie Douglas,Katie,1611661323,CON,28.0,2,2,0,1.0,0.735,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,26,9,18,9,3,8,3,8,8,8,3,8,9,4,2,2,1,1,1,9,15,19,21,3,1,21,1
2006-07,1m,Players,100404,Katie Smith,Katie,1611661321,DET,33.0,2,1,1,0.5,1.2883333333333333,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,2,1,3.2,0,0,3.0,1,7,13,13,11,1,1,7,3,8,3,8,8,8,3,2,3,4,2,2,1,1,31,9,4,8,5,3,1,6,1
2006-07,1m,Players,101027,Kristin Haynie,Kristin,1611661318,SAC,24.0,1,0,1,0.0,0.5533333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,19,25,13,25,33,9,4,9,3,1,3,8,8,8,3,8,9,4,2,2,1,1,1,9,15,31,21,3,1,21,1
2006-07,1m,Players,100682,Lauren Jackson,Lauren,1611661328,SEA,26.0,1,0,1,0.0,1.1833333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,-2,2.0,1,0,2.0,19,25,13,25,17,1,4,1,3,8,3,8,8,8,3,8,9,4,2,2,1,1,1,9,4,31,9,1,1,7,1
2006-07,1m,Players,101084,Laurie Koehn,Laurie,1611661322,WAS,25.0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,19,25,13,25,39,9,18,9,3,8,3,8,8,8,3,8,9,4,2,2,1,1,1,9,15,8,21,3,1,21,1
2006-07,1m,Players,100915,Lindsay Whalen,Lindsay,1611661323,CON,25.0,2,2,0,1.0,1.1416666666666666,0,0,0.0,0,0,0.0,3,3,1.0,0,0,0,1,0,0,0,0,0,2,3,4,4.5,0,0,4.0,1,1,1,1,22,9,18,9,3,8,3,1,1,1,3,8,9,1,2,2,1,1,1,1,2,1,3,3,1,2,1
2006-07,1m,Players,100003,Lisa Leslie,Lisa,1611661320,LAS,34.0,2,1,1,0.5,2.466666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,1,7,13,13,1,9,4,9,3,8,3,8,8,8,3,8,9,4,2,2,1,1,1,9,15,22,21,3,1,21,1
2006-07,1m,Players,200675,Lisa Willis,Lisa,1611661320,LAS,23.0,1,0,1,0.0,0.05,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,19,25,13,25,38,9,4,9,3,1,3,8,8,8,3,8,9,4,2,2,1,1,1,9,15,19,21,3,1,21,1
2006-07,1m,Players,100239,Margo Dydek,Margo,1611661323,CON,33.0,1,1,0,1.0,0.505,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,0,3,1.2,0,0,1.0,19,7,1,1,35,9,18,9,3,8,3,8,8,8,3,2,3,4,2,2,1,1,1,3,15,3,14,3,1,14,1
2006-07,1m,Players,100199,Murriel Page,Murriel,1611661320,LAS,31.0,2,1,1,0.5,2.4166666666666665,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,1,1,-1,2.2,0,0,2.0,1,7,13,13,3,9,18,9,3,8,3,4,2,5,3,2,3,4,2,2,1,1,31,3,12,22,8,3,1,7,1
2006-07,1m,Players,100012,Mwadi Mabika,Mwadi,1611661320,LAS,30.0,1,0,1,0.0,1.2833333333333334,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,-3,3.0,0,0,4.0,19,25,13,25,15,1,4,1,1,1,1,8,8,8,3,8,9,4,2,2,1,1,1,9,2,38,6,3,1,2,1
2006-07,1m,Players,100556,Nakia Sanford,Nakia,1611661322,WAS,31.0,1,0,1,0.0,0.6366666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,19,25,13,25,28,9,18,9,3,8,3,8,8,8,3,8,9,4,2,2,1,1,1,9,15,22,21,3,1,21,1
2006-07,1m,Players,100919,Nicole Powell,Nicole,1611661318,SAC,25.0,2,1,1,0.5,1.8366666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1.5,0,0,1.0,1,7,13,13,5,9,18,9,3,8,3,8,8,8,3,8,9,1,2,2,1,1,1,9,15,8,13,3,1,14,1
2006-07,1m,Players,100724,Nikki Teasley,Nikki,1611661322,WAS,28.0,1,0,1,0.0,0.6366666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0,0,0,0.0,19,25,13,25,28,9,18,9,3,8,3,8,8,8,3,8,9,4,2,2,1,1,31,9,15,22,21,3,1,21,1
2006-07,1m,Players,100415,Nykesha Sales,Nykesha,1611661323,CON,31.0,2,2,0,1.0,1.3716666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1,1,1,1,9,9,18,9,3,8,3,8,8,8,3,8,9,4,2,2,1,1,1,9,15,5,21,3,1,21,1
2006-07,1m,Players,100888,Plenette Pierson,Plenette,1611661321,DET,25.0,1,1,0,1.0,0.5533333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,19,7,1,1,33,9,18,9,3,8,3,8,8,8,3,8,9,4,2,2,1,1,1,9,15,5,21,3,1,21,1
2006-07,1m,Players,100656,Ruth Riley,Ruth,1611661321,DET,27.0,2,1,1,0.5,1.2883333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0.0,1,7,13,13,11,9,4,9,3,8,3,8,8,8,3,8,9,4,2,2,1,1,31,9,15,8,21,3,1,21,1
2006-07,1m,Players,100720,Sue Bird,Sue,1611661328,SEA,26.0,1,0,1,0.0,1.1833333333333333,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,19,25,13,25,17,9,1,9,3,1,3,8,8,8,3,8,9,4,2,2,1,1,1,9,15,31,21,3,1,21,1
2006-07,1m,Players,100721,Swin Cash,Swin,1611661321,DET,27.0,2,1,1,0.5,1.2883333333333333,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,1.2,0,0,1.0,1,7,13,13,11,9,18,9,3,8,3,8,8,8,1,8,3,4,2,2,1,1,1,9,15,8,14,3,1,14,1
2006-07,1m,Players,100412,Taj McWilliams-Franklin,Taj,1611661323,CON,36.0,2,2,0,1.0,1.3716666666666666,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,2,1.0,1,0,2.0,1,1,1,1,9,1,4,1,3,8,3,8,8,8,3,8,9,4,1,2,1,1,1,9,4,5,18,1,1,7,1
2006-07,1m,Players,100734,Tamara Moore,Tamara,1611661320,LAS,27.0,1,1,0,1.0,0.375,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,0,1,1,4,1.0,0,0,1.0,19,7,1,1,36,9,18,9,3,8,3,4,2,5,3,8,9,4,2,2,1,1,1,3,12,1,18,3,1,14,1
2006-07,1m,Players,101024,Temeka Johnson,Temeka,1611661320,LAS,24.0,2,1,1,0.5,2.466666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0,0,0,0.0,1,7,13,13,1,9,4,9,3,8,3,8,8,8,3,8,9,4,2,2,1,1,31,9,15,22,21,3,1,21,1
2006-07,1m,Players,100234,Ticha Penicheiro,Ticha,1611661318,SAC,32.0,1,1,0,1.0,1.2833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,3,1.2,0,0,1.0,19,7,1,1,15,9,18,9,3,8,3,8,8,8,3,2,3,4,2,2,1,1,1,9,15,3,14,3,1,14,1
2006-07,1m,Players,100233,Tiffani Johnson,Tiffani,1611661328,SEA,31.0,1,0,1,0.0,1.1833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-2,0.0,0,0,0.0,19,25,13,25,17,9,18,9,3,8,3,8,8,8,3,8,9,4,2,2,1,1,31,9,15,31,21,3,1,21,1
2006-07,1m,Players,100419,Yolanda Griffith,Yolanda,1611661318,SAC,37.0,2,1,1,0.5,1.8366666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,2.0,0,0,2.0,1,7,13,13,5,1,4,1,3,8,3,8,8,8,3,8,9,4,2,2,1,1,1,9,4,8,9,3,1,7,1
2007-08,1m,Players,100493,Anna DeForge,Anna,1611661325,IND,32.0,2,1,1,0.5,6.916666666666667,2,5,0.4,2,4,0.5,0,0,0.0,0,0,0,0,0,0,0,0,2,0,6,-2,6.0,0,0,8.0,13,14,7,17,8,2,3,14,1,1,4,13,13,13,9,14,19,12,9,6,5,1,52,16,6,37,11,15,1,9,1
2007-08,1m,Players,101047,Ashley Battle,Ashley,1611661313,NYL,26.0,2,0,2,0.0,3.348333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,13,34,52,34,17,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,61,34,15,1,35,1
2007-08,1m,Players,100942,Ashley Robinson,Ashley,1611661328,SEA,25.0,1,0,1,0.0,0.435,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-3,1.2,0,0,1.0,39,34,7,34,44,18,31,18,5,15,5,13,13,13,9,4,7,12,9,6,5,1,1,16,23,48,28,15,1,27,1
2007-08,1m,Players,100723,Asjha Jones,Asjha,1611661323,CON,27.0,2,1,1,0.5,7.035,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,4,0,1,0,0,0,1,2,8,12.2,1,0,9.0,13,14,7,17,6,5,13,1,5,15,5,13,13,13,9,4,7,1,9,1,5,1,1,10,11,1,2,6,1,6,1
2007-08,1m,Players,100494,Barbara Farris,Barbara,1611661313,NYL,31.0,2,0,2,0.0,0.20833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,13,34,52,34,52,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,24,34,15,1,35,1
2007-08,1m,Players,100342,Becky Hammon,Becky,1611661319,SAN,31.0,2,1,1,0.5,1.26,2,3,0.667,2,2,1.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,6,6,7.5,0,0,9.0,13,14,7,17,32,2,5,8,1,3,1,13,13,13,9,14,19,3,9,6,5,1,1,16,6,2,8,15,1,6,1
2007-08,1m,Players,100696,Belinda Snell,Belinda,1611661317,PHO,27.0,1,0,1,0.0,0.016666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,39,34,7,34,63,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,37,34,15,1,35,1
2007-08,1m,Players,100484,Betty Lennox,Betty,1611661328,SEA,31.0,1,0,1,0.0,0.405,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,39,34,7,34,48,18,13,18,5,6,5,13,13,13,9,14,19,12,9,6,5,1,42,16,23,24,34,15,1,35,1
2007-08,1m,Players,201067,Camille Smith,Camille,1611661319,SAN,23.0,2,1,1,0.5,0.39166666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,13,14,7,17,49,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,37,34,15,1,35,1
2007-08,1m,Players,200665,Cappie Pondexter,Cappie,1611661317,PHO,25.0,5,3,2,0.6,2.985,2,6,0.333,0,2,0.0,5,7,0.714,1,1,2,0,0,0,0,1,2,5,9,0,11.4,0,0,11.0,1,5,52,13,20,2,1,15,5,3,5,2,2,7,2,4,2,12,9,6,5,60,52,1,3,24,5,15,1,3,1
2007-08,1m,Players,101049,Cathrine Kraayeveld,Cathrine,1611661313,NYL,26.0,2,0,2,0.0,2.8733333333333335,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,2,0,2.0,0,0,2.0,13,34,52,34,25,5,8,9,5,15,5,13,13,13,9,14,19,12,9,6,5,60,1,16,11,24,24,15,1,22,1
2007-08,1m,Players,100843,Cheryl Ford,Cheryl,1611661321,DET,27.0,4,3,1,0.75,5.376666666666667,1,2,0.5,0,0,0.0,0,0,0.0,1,4,5,0,0,1,0,1,2,0,2,1,11.0,2,0,9.0,8,5,7,10,11,5,8,9,5,15,5,13,13,13,2,1,1,12,9,1,5,60,52,16,11,21,7,1,1,6,1
2007-08,1m,Players,100639,Deanna Nolan,Deanna,1611661321,DET,28.0,5,4,1,0.8,5.756666666666667,1,3,0.333,0,0,0.0,5,6,0.833,0,0,0,1,0,0,1,0,2,3,7,4,11.5,1,0,10.0,1,1,7,7,9,5,5,15,5,15,5,2,4,5,9,14,19,3,9,6,1,1,52,4,4,7,4,6,1,4,1
2007-08,1m,Players,100940,Diana Taurasi,Diana,1611661317,PHO,26.0,4,3,1,0.75,2.9283333333333332,0,0,0.0,0,0,0.0,1,1,1.0,0,1,1,0,1,0,1,0,0,1,1,3,4.2,0,0,4.0,8,5,7,10,23,18,31,18,5,15,5,9,12,1,9,4,7,12,1,6,1,1,1,10,20,12,13,15,1,12,1
2007-08,1m,Players,100928,Ebony Hoffman,Ebony,1611661325,IND,25.0,1,0,1,0.0,2.408333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-2,1.2,0,0,1.0,39,34,7,34,26,18,13,18,5,6,5,13,13,13,9,4,7,12,9,6,5,1,1,16,23,37,28,15,1,27,1
2007-08,1m,Players,100414,Elaine Powell,Elaine,1611661321,DET,32.0,4,4,0,1.0,0.7833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,8,1,1,1,41,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,21,34,15,1,35,1
2007-08,1m,Players,100835,Erin Thorn,Erin,1611661313,NYL,27.0,1,0,1,0.0,0.7633333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0.0,39,34,7,34,42,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,4,34,15,1,35,1
2007-08,1m,Players,201140,Evanthia Maltsi,Evanthia,1611661323,CON,29.0,1,0,1,0.0,0.04833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-6,0.0,0,0,0.0,39,34,7,34,57,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,62,34,15,1,35,1
2007-08,1m,Players,100457,Helen Darling,Helen,1611661319,SAN,29.0,2,1,1,0.5,1.1816666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,13,14,7,17,34,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,12,34,15,1,35,1
2007-08,1m,Players,201056,Ivory Latta,Ivory,1611661321,DET,23.0,1,1,0,1.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,39,14,1,1,51,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,24,34,15,1,35,1
2007-08,1m,Players,100796,Iziane Castro Marques,Iziane,1611661328,SEA,26.0,1,0,1,0.0,0.03,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,-3,0.0,0,0,0.0,39,34,7,34,61,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,52,16,23,48,34,15,1,35,1
2007-08,1m,Players,101053,Jamie Carey,Jamie,1611661323,CON,27.0,1,0,1,0.0,0.5483333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0.0,39,34,7,34,43,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,4,34,15,1,35,1
2007-08,1m,Players,101019,Janel McCarville,Janel,1611661313,NYL,25.0,2,0,2,0.0,3.1533333333333333,1,2,0.5,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,2,3,-2,3.0,0,0,3.0,13,34,52,34,18,5,8,9,5,15,5,9,8,9,9,14,19,12,9,6,5,1,42,8,10,37,19,15,1,13,1
2007-08,1m,Players,100834,K.B. Sharp,K.B.,1611661325,IND,27.0,1,0,1,0.0,0.07166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,39,34,7,34,54,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,37,34,15,1,35,1
2007-08,1m,Players,101025,Kara Braxton,Kara,1611661321,DET,25.0,1,1,0,1.0,0.056666666666666664,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1,0,0.0,39,14,1,1,56,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,12,34,6,1,35,1
2007-08,1m,Players,100874,Kara Lawson,Kara,1611661318,SAC,27.0,1,0,1,0.0,1.1166666666666667,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,2,-3,3.2,0,0,3.0,39,34,7,34,35,5,13,1,5,15,5,13,13,13,2,14,7,12,9,6,5,1,1,16,11,48,18,15,1,13,1
2007-08,1m,Players,100666,Katie Douglas,Katie,1611661323,CON,29.0,2,1,1,0.5,7.083333333333333,1,6,0.167,0,4,0.0,4,4,1.0,1,1,2,0,0,1,0,0,1,3,6,2,11.4,0,0,10.0,13,14,7,17,1,5,1,17,5,1,5,6,6,1,2,4,2,12,9,1,5,1,42,4,6,16,5,15,1,4,1
2007-08,1m,Players,101026,Katie Mattera,Katie,1611661321,DET,25.0,2,2,0,1.0,0.03,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,13,13,1,1,61,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,24,34,15,1,35,1
2007-08,1m,Players,100404,Katie Smith,Katie,1611661321,DET,34.0,5,4,1,0.8,5.533333333333333,1,2,0.5,0,1,0.0,5,7,0.714,1,0,1,0,1,0,0,0,1,5,7,2,7.2,0,0,8.0,1,1,7,7,10,5,8,9,5,6,5,2,2,7,2,14,7,12,1,6,5,1,42,1,4,16,9,15,1,9,1
2007-08,1m,Players,100920,Kelly Mazzante,Kelly,1611661317,PHO,26.0,2,0,2,0.0,0.12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,13,34,52,34,53,18,31,18,5,15,5,13,13,13,9,14,19,12,9,6,5,1,1,16,23,48,34,15,1,35,1
2007-08,1m,Players,100627,Kelly Miller,Kelly,1611661317,PHO,29.0,5,3,2,0.6,2.985,0,0,0.0,0,0,0.0,5,6,0.833,1,0,1,0,0,0,0,0,2,3,5,0,6.2,0,0,6.0,1,5,52,13,20,18,31,18,5,15,5,2,4,5,2,14,7,12,9,6,5,1,52,4,9,24,10,15,1,11,1
2007-08,1m,Players,100552,Kristen Rasmussen,Kristen,1611661323,CON,29.0,1,1,0,1.0,1.54,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,2,0,3.5,0,0,3.0,39,14,1,1,28,5,13,1,5,15,5,13,13,13,9,14,19,3,9,6,5,1,1,16,11,24,14,15,1,13,1
