SEASON_LABEL,CLUTCH_WINDOW,GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
2006-07,3m,Players,100949,Alana Beard,Alana,1611661322,WAS,25.0,1,0,1,0.0,0.6366666666666667,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,2,-1,5.0,0,0,4.0,25,32,15,32,35,5,5,11,6,2,6,11,11,11,6,11,13,9,3,1,2,1,38,11,11,27,7,3,1,9,1
2006-07,3m,Players,100493,Anna DeForge,Anna,1611661325,IND,31.0,1,0,1,0.0,0.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,25,32,15,32,30,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,38,28,3,1,28,1
2006-07,3m,Players,100723,Asjha Jones,Asjha,1611661323,CON,26.0,2,2,0,1.0,1.9166666666666667,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,-1,2.4,0,0,2.0,9,1,1,1,22,15,11,15,6,11,6,11,11,11,2,2,2,9,3,2,2,1,1,11,22,27,18,3,1,18,1
2006-07,3m,Players,200681,Barbara Turner,Barbara,1611661328,SEA,23.0,1,1,0,1.0,0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,2,1.5,0,0,1.0,25,12,1,1,43,15,24,15,6,11,6,11,11,11,6,11,13,2,3,2,2,1,1,11,22,10,19,3,1,20,1
2006-07,3m,Players,100484,Betty Lennox,Betty,1611661328,SEA,30.0,1,0,1,0.0,3.283333333333333,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,-1,0.0,0,0,0.0,25,32,15,32,13,15,5,15,6,1,6,11,11,11,6,11,13,9,3,2,2,1,45,11,22,27,28,3,1,28,1
2006-07,3m,Players,100356,Chamique Holdsclaw,Chamique,1611661320,LAS,29.0,1,0,1,0.0,0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,25,32,15,32,43,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,35,28,3,1,28,1
2006-07,3m,Players,100843,Cheryl Ford,Cheryl,1611661321,DET,26.0,1,0,1,0.0,1.785,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,25,32,15,32,24,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,27,28,3,1,28,1
2006-07,3m,Players,100930,Christi Thomas,Christi,1611661320,LAS,24.0,2,1,1,0.5,6.091666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,-7,0.0,0,0,0.0,9,12,15,19,4,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,4,22,46,28,3,1,28,1
2006-07,3m,Players,100345,Crystal Robinson,Crystal,1611661322,WAS,33.0,1,0,1,0.0,0.6366666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,25,32,15,32,35,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,35,28,3,1,28,1
2006-07,3m,Players,100396,DeLisha Milton-Jones,DeLisha,1611661322,WAS,32.0,1,0,1,0.0,0.6366666666666667,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,1,-1,1.0,0,0,1.0,25,32,15,32,35,15,24,15,6,11,6,6,9,1,6,11,13,9,3,2,2,1,1,11,18,27,23,3,1,20,1
2006-07,3m,Players,100533,DeMya Walker,DeMya,1611661318,SAC,29.0,2,1,1,0.5,3.736666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,0,2,2,6.2,0,0,5.0,9,12,15,19,6,5,11,1,6,11,6,11,11,11,6,2,5,1,3,2,2,1,1,11,11,10,4,3,1,7,1
2006-07,3m,Players,100639,Deanna Nolan,Deanna,1611661321,DET,27.0,3,2,1,0.667,3.1883333333333335,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,2,6,3.5,0,0,3.0,1,1,15,15,15,5,11,1,6,11,6,11,11,11,6,11,13,2,3,2,2,1,1,11,11,2,14,3,1,14,1
2006-07,3m,Players,100931,Doneeka Lewis,Doneeka,1611661320,LAS,24.0,1,1,0,1.0,0.051666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,25,12,1,1,46,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,18,28,3,1,28,1
2006-07,3m,Players,100928,Ebony Hoffman,Ebony,1611661325,IND,24.0,1,0,1,0.0,0.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,25,32,15,32,30,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,38,28,3,1,28,1
2006-07,3m,Players,101039,Erin Phillips,Erin,1611661323,CON,22.0,2,2,0,1.0,1.9166666666666667,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,0,1,2,0,3.2,0,0,3.0,9,1,1,1,22,15,24,15,6,11,6,3,3,1,6,2,5,9,3,2,2,1,1,4,11,25,15,3,1,14,1
2006-07,3m,Players,100796,Iziane Castro Marques,Iziane,1611661328,SEA,25.0,2,1,1,0.5,3.533333333333333,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,5,1,5.0,0,0,6.0,9,12,15,19,10,2,5,1,1,2,1,11,11,11,6,11,13,9,3,2,2,1,45,11,2,18,7,3,1,5,1
2006-07,3m,Players,100660,Janell Burse,Janell,1611661328,SEA,28.0,1,1,0,1.0,0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,25,12,1,1,43,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,10,28,3,1,28,1
2006-07,3m,Players,101042,Jessica Moore,Jessica,1611661320,LAS,24.0,1,1,0,1.0,1.1316666666666666,0,1,0.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,0,0,1,2,1,4.4,0,0,4.0,25,12,1,1,28,15,11,15,6,11,6,3,3,1,6,1,2,9,3,2,2,1,1,4,11,18,10,3,1,9,1
2006-07,3m,Players,100874,Kara Lawson,Kara,1611661318,SAC,26.0,2,1,1,0.5,3.736666666666667,1,1,1.0,1,1,1.0,1,2,0.5,0,0,0,1,0,0,0,0,0,2,4,2,5.5,0,0,6.0,9,12,15,19,6,5,11,1,1,2,1,6,3,8,6,11,13,2,3,2,2,1,1,1,5,10,6,3,1,5,1
2006-07,3m,Players,100666,Katie Douglas,Katie,1611661323,CON,28.0,2,2,0,1.0,1.785,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,0,0,0.0,9,1,1,1,24,15,24,15,6,11,6,11,11,11,6,11,13,9,1,2,2,1,1,11,22,25,47,3,1,28,1
2006-07,3m,Players,100404,Katie Smith,Katie,1611661321,DET,33.0,3,2,1,0.667,3.1883333333333335,2,3,0.667,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,5,6,6.2,0,0,7.0,1,1,15,15,15,2,2,10,1,2,1,11,11,11,6,2,5,9,3,2,2,1,38,11,2,2,4,3,1,3,1
2006-07,3m,Players,101027,Kristin Haynie,Kristin,1611661318,SAC,24.0,1,0,1,0.0,0.5533333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,25,32,15,32,40,15,11,15,6,2,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,35,28,3,1,28,1
2006-07,3m,Players,100682,Lauren Jackson,Lauren,1611661328,SEA,26.0,2,1,1,0.5,3.533333333333333,1,1,1.0,0,0,0.0,2,2,1.0,1,0,1,0,0,0,3,0,0,1,4,1,14.2,1,0,11.0,9,12,15,19,10,5,11,1,6,11,6,3,3,1,2,11,5,9,3,2,1,1,1,4,5,18,1,1,1,1,1
2006-07,3m,Players,101084,Laurie Koehn,Laurie,1611661322,WAS,25.0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,25,32,15,32,47,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,18,28,3,1,28,1
2006-07,3m,Players,100915,Lindsay Whalen,Lindsay,1611661323,CON,25.0,2,2,0,1.0,1.1416666666666666,0,0,0.0,0,0,0.0,3,3,1.0,0,0,0,1,0,0,0,0,0,2,3,4,4.5,0,0,4.0,9,1,1,1,27,15,24,15,6,11,6,1,2,1,6,11,13,2,3,2,2,1,1,1,8,6,9,3,1,9,1
2006-07,3m,Players,100003,Lisa Leslie,Lisa,1611661320,LAS,34.0,3,1,2,0.333,6.716666666666667,0,3,0.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,2,0,0,1,-5,1.0,0,0,1.0,1,12,44,28,1,15,2,15,6,11,6,6,9,1,6,11,13,9,3,2,2,47,1,11,18,38,23,3,1,20,1
2006-07,3m,Players,200675,Lisa Willis,Lisa,1611661320,LAS,23.0,2,1,1,0.5,0.95,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,9,12,15,19,29,15,11,15,6,2,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,18,28,3,1,28,1
2006-07,3m,Players,100239,Margo Dydek,Margo,1611661323,CON,33.0,1,1,0,1.0,0.505,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,0,3,1.2,0,0,1.0,25,12,1,1,41,15,24,15,6,11,6,11,11,11,6,2,5,9,3,2,2,1,1,4,22,9,21,3,1,20,1
2006-07,3m,Players,100199,Murriel Page,Murriel,1611661320,LAS,31.0,3,1,2,0.333,6.666666666666667,1,1,1.0,0,0,0.0,3,4,0.75,2,1,3,0,0,0,0,0,2,2,5,-5,8.6,0,0,8.0,1,12,44,28,3,5,11,1,6,11,6,1,1,7,1,2,1,9,3,2,2,1,45,1,2,38,2,3,1,2,1
2006-07,3m,Players,100012,Mwadi Mabika,Mwadi,1611661320,LAS,30.0,3,1,2,0.333,4.633333333333334,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,3,-8,3.0,0,0,4.0,1,12,44,28,5,5,11,1,1,2,1,11,11,11,6,11,13,9,3,2,2,1,38,11,8,47,17,3,1,9,1
2006-07,3m,Players,100556,Nakia Sanford,Nakia,1611661322,WAS,31.0,1,0,1,0.0,0.6366666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,25,32,15,32,35,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,27,28,3,1,28,1
2006-07,3m,Players,100919,Nicole Powell,Nicole,1611661318,SAC,25.0,2,1,1,0.5,3.736666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,2,1.5,0,0,1.0,9,12,15,19,6,15,24,15,6,11,6,11,11,11,6,11,13,2,3,2,2,1,1,11,22,10,19,3,1,20,1
2006-07,3m,Players,100724,Nikki Teasley,Nikki,1611661322,WAS,28.0,1,0,1,0.0,0.6366666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0,0,0,0.0,25,32,15,32,35,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,38,11,22,27,28,3,1,28,1
2006-07,3m,Players,100415,Nykesha Sales,Nykesha,1611661323,CON,31.0,2,2,0,1.0,2.421666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,9,1,1,1,20,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,10,28,3,1,28,1
2006-07,3m,Players,100888,Plenette Pierson,Plenette,1611661321,DET,25.0,2,2,0,1.0,1.4033333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0,0,0.0,9,1,1,1,26,15,11,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,1,28,3,1,28,1
2006-07,3m,Players,100656,Ruth Riley,Ruth,1611661321,DET,27.0,3,2,1,0.667,3.1883333333333335,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,2,6,3.2,0,0,3.0,1,1,15,15,15,5,5,11,6,11,6,11,11,11,2,11,5,9,3,2,2,1,38,11,11,2,15,3,1,14,1
2006-07,3m,Players,100720,Sue Bird,Sue,1611661328,SEA,26.0,2,1,1,0.5,3.533333333333333,0,3,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0,0,1.0,9,12,15,19,10,15,2,15,6,2,6,6,3,8,6,11,13,9,3,2,2,1,1,4,18,18,23,3,1,20,1
2006-07,3m,Players,100721,Swin Cash,Swin,1611661321,DET,27.0,3,2,1,0.667,3.1883333333333335,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,0,0,6,3.9,0,0,3.0,1,1,15,15,15,15,11,15,6,11,6,11,11,11,2,2,2,2,3,2,2,1,1,11,22,2,13,3,1,14,1
2006-07,3m,Players,100412,Taj McWilliams-Franklin,Taj,1611661323,CON,36.0,2,2,0,1.0,2.421666666666667,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,2,1.0,1,0,2.0,9,1,1,1,20,5,5,11,6,11,6,11,11,11,6,11,13,9,1,2,2,1,1,11,11,10,23,1,1,18,1
2006-07,3m,Players,100734,Tamara Moore,Tamara,1611661320,LAS,27.0,1,1,0,1.0,0.375,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,0,1,1,4,1.0,0,0,1.0,25,12,1,1,42,15,24,15,6,11,6,6,3,8,6,11,13,9,3,2,2,1,1,4,18,6,23,3,1,20,1
2006-07,3m,Players,100646,Tamika Catchings,Tamika,1611661325,IND,27.0,1,0,1,0.0,0.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,25,32,15,32,30,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,38,28,3,1,28,1
2006-07,3m,Players,100347,Tamika Whitmore,Tamika,1611661325,IND,30.0,1,0,1,0.0,0.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,25,32,15,32,30,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,38,28,3,1,28,1
2006-07,3m,Players,101024,Temeka Johnson,Temeka,1611661320,LAS,24.0,3,1,2,0.333,6.716666666666667,3,6,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,1,0,6,-5,7.5,0,0,7.0,1,12,44,28,1,1,1,11,6,11,6,11,11,11,6,11,13,2,3,2,2,46,38,11,1,38,3,3,1,3,1
2006-07,3m,Players,100234,Ticha Penicheiro,Ticha,1611661318,SAC,32.0,1,1,0,1.0,3.183333333333333,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,3,4,4.2,0,0,5.0,25,12,1,1,19,5,11,1,1,2,1,11,11,11,6,2,5,9,3,2,2,1,1,11,8,6,11,3,1,7,1
2006-07,3m,Players,100233,Tiffani Johnson,Tiffani,1611661328,SEA,31.0,1,0,1,0.0,3.283333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-1,1.2,0,0,1.0,25,32,15,32,13,15,24,15,6,11,6,11,11,11,6,2,5,9,3,2,2,1,38,11,22,27,21,3,1,20,1
2006-07,3m,Players,100284,Tully Bevilaqua,Tully,1611661325,IND,34.0,1,0,1,0.0,0.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,25,32,15,32,30,15,24,15,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,22,38,28,3,1,28,1
2006-07,3m,Players,100419,Yolanda Griffith,Yolanda,1611661318,SAC,37.0,2,1,1,0.5,3.736666666666667,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,2,4.0,0,0,4.0,9,12,15,19,6,2,5,1,6,11,6,11,11,11,6,11,13,9,3,2,2,1,1,11,5,10,12,3,1,9,1
2007-08,3m,Players,100493,Anna DeForge,Anna,1611661325,IND,32.0,2,1,1,0.5,18.483333333333334,6,11,0.545,3,5,0.6,2,2,1.0,0,0,0,2,2,1,0,0,5,1,17,2,21.0,0,0,24.0,23,18,7,22,8,1,3,9,1,1,9,8,10,1,20,22,31,3,1,2,6,1,63,16,2,19,5,16,1,2,1
2007-08,3m,Players,101047,Ashley Battle,Ashley,1611661313,NYL,26.0,2,0,2,0.0,8.998333333333333,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1,0,2,-5,4.4,0,0,4.0,23,35,40,35,22,18,21,10,14,29,14,20,21,20,20,7,8,23,16,12,6,1,34,23,21,53,27,16,1,24,1
2007-08,3m,Players,100942,Ashley Robinson,Ashley,1611661328,SEA,25.0,1,0,1,0.0,2.4683333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-6,1.2,0,0,1.0,41,35,7,35,41,29,40,29,14,29,14,20,21,20,20,12,16,23,16,12,6,1,1,23,34,57,39,16,1,39,1
2007-08,3m,Players,100723,Asjha Jones,Asjha,1611661323,CON,27.0,2,1,1,0.5,18.601666666666667,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,8,0,1,0,0,2,1,2,4,19.4,1,0,14.0,23,18,7,22,7,18,21,10,14,29,14,20,21,20,20,7,8,1,16,2,6,1,48,16,21,12,6,7,1,12,1
2007-08,3m,Players,100494,Barbara Farris,Barbara,1611661313,NYL,31.0,2,0,2,0.0,0.20833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,23,35,40,35,55,29,40,29,14,29,14,20,21,20,20,22,31,23,16,12,6,1,1,23,34,24,44,16,1,44,1
2007-08,3m,Players,100342,Becky Hammon,Becky,1611661319,SAN,31.0,3,1,2,0.333,5.293333333333333,2,4,0.5,2,2,1.0,0,0,0.0,0,0,0,1,1,0,0,0,2,0,6,-4,6.5,0,0,9.0,12,18,40,29,29,10,10,10,2,7,1,20,21,20,20,22,31,8,3,12,6,1,48,23,14,50,18,16,1,16,1
2007-08,3m,Players,100696,Belinda Snell,Belinda,1611661317,PHO,27.0,1,0,1,0.0,0.016666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,41,35,7,35,64,29,40,29,14,29,14,20,21,20,20,22,31,23,16,12,6,1,1,23,34,37,44,16,1,44,1
2007-08,3m,Players,100484,Betty Lennox,Betty,1611661328,SEA,31.0,1,0,1,0.0,2.4383333333333335,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,2,-3,3.2,0,0,3.0,41,35,7,35,45,18,21,10,14,13,14,20,21,20,6,22,16,23,16,12,6,1,34,23,21,45,32,16,1,29,1
2007-08,3m,Players,201067,Camille Smith,Camille,1611661319,SAN,23.0,3,1,2,0.333,0.7083333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,12,18,40,29,51,29,40,29,14,29,14,20,21,20,20,22,31,23,16,12,6,1,1,23,34,53,44,16,1,44,1
2007-08,3m,Players,200665,Cappie Pondexter,Cappie,1611661317,PHO,25.0,6,4,2,0.667,11.318333333333333,3,7,0.429,0,2,0.0,8,10,0.8,1,1,2,2,0,0,0,1,3,8,14,8,19.4,1,0,18.0,1,1,40,9,15,5,6,22,14,7,14,3,2,10,6,12,8,3,16,12,6,59,59,1,6,3,6,7,1,7,1
2007-08,3m,Players,101049,Cathrine Kraayeveld,Cathrine,1611661313,NYL,26.0,2,0,2,0.0,8.523333333333333,2,4,0.5,1,1,1.0,2,2,1.0,0,0,0,0,0,0,0,1,0,2,7,0,7.0,0,0,8.0,23,35,40,35,24,10,10,10,6,13,1,8,10,1,20,22,31,23,16,12,6,59,1,11,12,24,17,16,1,18,1
2007-08,3m,Players,100843,Cheryl Ford,Cheryl,1611661321,DET,27.0,5,3,2,0.6,16.66,1,3,0.333,0,0,0.0,0,0,0.0,2,7,9,0,1,1,0,1,7,0,2,-1,14.8,3,0,13.0,9,10,40,21,11,18,15,25,14,29,14,20,21,20,1,1,1,23,3,2,6,59,64,23,21,35,12,1,1,14,1
2007-08,3m,Players,100639,Deanna Nolan,Deanna,1611661321,DET,28.0,6,4,2,0.667,17.273333333333333,3,8,0.375,1,1,1.0,5,6,0.833,1,0,1,2,0,0,1,0,2,3,12,4,19.2,1,0,18.0,1,1,40,9,9,5,4,24,6,13,1,5,5,9,6,22,16,3,16,12,2,1,48,8,8,12,8,7,1,7,1
2007-08,3m,Players,100940,Diana Taurasi,Diana,1611661317,PHO,26.0,6,4,2,0.667,11.261666666666667,2,2,1.0,2,2,1.0,2,3,0.667,0,2,2,0,1,0,1,0,1,2,8,11,12.4,0,0,14.0,1,1,40,9,18,10,21,1,2,7,1,8,8,12,20,7,8,23,3,12,2,1,34,11,11,1,14,16,1,12,1
