SEASON_LABEL,CLUTCH_WINDOW,GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK,TEAM_COUNT
1998-99,1m,Players,100050,Kim Williams,Kim,1611661319,UTA,24.0,1,0,1,0.0,1.1,120.0,120.0,120.0,148.1,133.3,133.3,-28.1,-13.3,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,225.88,238.91,199.1,238.91,0.6,5,2,2,2.0,2.0,1.0,1,11,11,11,18,13,13,13,11,13,13,13,13,13,5,2,5,1,1,1,1,1,2,3,5,5,3,3,3,1,1,1,1,1,1,1
1998-99,1m,Players,100239,Margo Dydek,Margo,1611661319,UTA,25.0,1,0,1,0.0,1.1,120.0,120.0,120.0,181.8,133.3,133.3,-61.8,-13.3,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,202.03,236.42,197.01,236.42,0.364,5,1,1,1.0,1.0,1.0,1,11,11,11,11,13,13,13,14,13,13,14,13,13,5,2,5,1,1,1,1,1,2,3,8,8,4,4,4,5,2,3,2,3,1,1
1998-99,1m,Players,100029,Michele Timms,Michele,1611661317,PHO,34.0,1,1,0,1.0,1.2,186.2,175.0,175.0,60.0,60.0,60.0,126.2,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.46,175.14,145.95,175.14,0.0,4,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,5,1,1,1,1,1,7,10,14,14,11,11,11,10,7,7,7,7,7,1
1998-99,1m,Players,100221,Michelle Brogan,Michelle,1611661317,PHO,26.0,1,1,0,1.0,1.2,186.2,175.0,175.0,60.0,60.0,60.0,126.2,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.266,170.46,175.14,145.95,175.14,0.286,4,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,5,1,1,1,1,1,2,3,6,6,11,11,11,6,2,3,2,3,1,1
1998-99,1m,Players,100088,Michelle Edwards,Michelle,1611661315,CLE,33.0,1,0,1,0.0,1.2,60.0,60.0,60.0,186.2,175.0,175.0,-126.2,-115.0,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.46,175.14,145.95,175.14,-0.143,5,0,0,0.0,0.0,0.0,1,11,11,11,1,16,16,16,16,17,17,16,16,16,5,2,5,1,1,1,1,1,7,10,14,14,11,11,11,16,7,7,7,7,7,1
1998-99,1m,Players,100097,Rushia Brown,Rushia,1611661315,CLE,27.0,1,0,1,0.0,1.2,60.0,60.0,60.0,186.2,175.0,175.0,-126.2,-115.0,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.46,175.14,145.95,175.14,0.0,5,0,0,0.0,0.0,0.0,1,11,11,11,1,16,16,16,16,17,17,16,16,16,5,2,5,1,1,1,1,1,7,10,14,14,11,11,11,10,7,7,7,7,7,1
1998-99,1m,Players,100072,Sheryl Swoopes,Sheryl,1611661316,HOU,28.0,1,1,0,1.0,1.1,181.8,133.3,133.3,120.0,120.0,120.0,61.8,13.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.03,236.42,197.01,236.42,0.0,6,0,0,0.0,0.0,0.0,1,1,1,1,11,6,8,8,6,8,8,6,8,8,5,2,5,1,1,1,1,1,7,10,14,14,4,4,4,10,7,7,7,7,7,1
1998-99,1m,Players,100187,Suzie McConnell Serio,Suzie,1611661315,CLE,32.0,1,0,1,0.0,1.2,60.0,60.0,60.0,186.2,175.0,175.0,-126.2,-115.0,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.2,0.2,170.46,175.14,145.95,175.14,-0.143,5,0,0,0.0,0.0,0.0,1,11,11,11,1,16,16,16,16,17,17,16,16,16,5,2,5,1,1,1,20,20,7,10,8,8,11,11,11,16,7,7,7,7,7,1
1998-99,1m,Players,100047,Tammi Reiss,Tammi,1611661319,UTA,29.0,1,0,1,0.0,0.6,150.0,150.0,150.0,158.7,100.0,100.0,-8.7,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.53,336.84,280.7,336.84,-0.4,4,0,0,0.0,0.0,0.0,1,11,11,11,19,11,6,6,12,7,7,11,7,7,5,2,5,1,1,1,1,1,7,10,14,14,1,2,2,20,7,7,7,7,7,1
1998-99,1m,Players,100076,Tina Thompson,Tina,1611661316,HOU,24.0,1,1,0,1.0,1.1,181.8,133.3,133.3,120.0,120.0,120.0,61.8,13.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.03,236.42,197.01,236.42,0.0,6,0,0,0.0,0.0,0.0,1,1,1,1,11,6,8,8,6,8,8,6,8,8,5,2,5,1,1,1,1,1,7,10,14,14,4,4,4,10,7,7,7,7,7,1
1998-99,1m,Players,100237,Tricia Bader Binford,Tricia,1611661319,UTA,26.0,1,0,1,0.0,0.6,0.0,0.0,0.0,454.5,133.3,133.3,-454.5,-133.3,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,1.0,80.81,171.94,143.28,171.94,-0.571,1,0,0,0.0,0.0,0.0,1,11,11,11,21,21,21,21,22,13,13,22,21,21,5,2,5,1,1,1,20,20,7,10,1,1,22,21,21,22,7,7,7,7,7,1
1998-99,1m,Players,100035,Umeki Webb,Umeki,1611661317,PHO,24.0,1,1,0,1.0,1.2,186.2,175.0,175.0,60.0,60.0,60.0,126.2,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.46,175.14,145.95,175.14,0.0,4,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,5,1,1,1,1,1,7,10,14,14,11,11,11,10,7,7,7,7,7,1
1998-99,1m,Players,100085,Yolanda Moore,Yolanda,1611661316,HOU,24.0,1,1,0,1.0,1.1,181.8,133.3,133.3,120.0,120.0,120.0,61.8,13.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.167,0.163,202.03,236.42,197.01,236.42,0.182,6,0,0,0.0,0.0,0.0,1,1,1,1,11,6,8,8,6,8,8,6,8,8,5,2,5,1,1,1,1,1,7,8,12,13,4,4,4,8,7,7,7,7,7,1
1999-00,1m,Players,100170,Allison Feaster,Allison,1611661320,LAS,24.0,1,1,0,1.0,1.0,187.5,150.0,150.0,0.0,0.0,0.0,187.5,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.97,139.58,116.32,139.58,0.0,4,0,0,0.0,0.0,0.0,1,1,1,1,11,6,6,6,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,7,9,9,12,12,12,8,4,6,4,6,4,1
1999-00,1m,Players,100402,Andrea Lloyd-Curry,Andrea,1611661324,MIN,34.0,1,0,1,0.0,1.0,0.0,0.0,0.0,187.5,150.0,150.0,-187.5,-150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.97,139.58,116.32,139.58,-0.5,2,0,0,0.0,0.0,0.0,1,12,12,12,11,18,18,18,14,13,13,18,18,18,1,1,1,1,1,1,1,1,4,7,9,9,12,12,12,18,4,6,4,6,4,1
1999-00,1m,Players,100353,Andrea Nagy,Andrea,1611661322,WAS,28.0,1,1,0,1.0,1.1,159.6,150.0,150.0,138.9,133.3,133.3,20.7,16.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.798,1.0,1.0,99.63,104.65,87.21,104.65,0.4,2,1,1,1.0,1.0,1.0,1,1,1,1,9,11,6,6,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,5,1,1,22,22,22,6,1,3,1,3,1,1
1999-00,1m,Players,100225,Brandy Reed,Brandy,1611661324,MIN,23.0,1,0,1,0.0,1.0,0.0,0.0,0.0,187.5,150.0,150.0,-187.5,-150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,1.0,120.97,139.58,116.32,139.58,-1.0,2,0,1,0.0,1.0,0.0,1,12,12,12,11,18,18,18,14,13,13,18,18,18,1,1,1,1,1,1,23,23,4,7,1,1,12,12,12,22,4,3,4,3,4,1
1999-00,1m,Players,100356,Chamique Holdsclaw,Chamique,1611661322,WAS,22.0,1,1,0,1.0,1.3,192.3,175.0,175.0,82.0,80.0,80.0,110.3,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.25,0.242,155.3,164.05,136.71,164.05,1.143,4,0,0,0.0,0.0,0.0,1,1,1,1,1,2,2,2,7,7,7,7,7,7,1,1,1,1,1,1,1,1,4,1,6,6,4,4,4,2,4,6,4,6,4,1
1999-00,1m,Players,100386,Claudia Neves,Claudia,1611661321,DET,25.0,1,0,1,0.0,0.3,69.4,66.7,66.7,227.3,133.3,133.3,-157.8,-66.7,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.58,550.32,458.6,550.32,0.0,3,0,0,0.0,0.0,0.0,1,12,12,12,21,17,17,17,22,11,11,17,13,13,1,1,1,1,1,1,1,1,4,7,9,9,3,3,3,8,4,6,4,6,4,1
1999-00,1m,Players,100396,DeLisha Milton-Jones,DeLisha,1611661320,LAS,25.0,1,1,0,1.0,1.0,187.5,150.0,150.0,0.0,0.0,0.0,187.5,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.97,139.58,116.32,139.58,0.0,4,0,0,0.0,0.0,0.0,1,1,1,1,11,6,6,6,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,7,9,9,12,12,12,8,4,6,4,6,4,1
1999-00,1m,Players,100384,Dominique Canty,Dominique,1611661321,DET,23.0,1,0,1,0.0,1.3,82.0,80.0,80.0,192.3,175.0,175.0,-110.3,-95.0,-95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.51,155.3,164.05,136.71,164.05,-1.143,5,0,3,0.0,3.0,0.0,1,12,12,12,1,13,13,13,19,20,20,14,15,15,1,1,1,1,1,1,1,1,4,7,5,5,4,4,4,23,4,1,4,1,4,1
1999-00,1m,Players,100394,Gordana Grubin,Gordana,1611661320,LAS,27.0,1,1,0,1.0,1.0,187.5,150.0,150.0,0.0,0.0,0.0,187.5,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.938,0.75,1.0,120.97,139.58,116.32,139.58,2.5,4,1,1,1.0,1.0,1.0,1,1,1,1,11,6,6,6,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,4,3,1,12,12,12,1,1,3,1,3,1,1
