SEASON_LABEL,CLUTCH_WINDOW,GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
1997-98,3m,Players,100008,Tamecka Dixon,Tamecka,1611661320,LAS,22.0,1,1,0,1.0,3.0166666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,-1,3.0,0,0,2.0,1,1,1,1,1,4,6,4,2,2,2,3,3,3,2,4,4,4,3,1,1,1,1,1,5,7,5,2,1,6,1
1998-99,3m,Players,100031,Bridget Pettis,Bridget,1611661317,PHO,28.0,1,1,0,1.0,3.4,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,1,0,1,0,0,0,0,2,4,6.5,0,0,5.0,1,1,1,1,1,9,15,9,3,5,3,3,3,1,4,5,8,1,8,1,1,1,1,1,7,1,3,3,1,3,1
1998-99,3m,Players,100022,Chantel Tremitiere,Chantel,1611661319,UTA,29.0,1,0,1,0.0,0.57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0,0,2,1.5,0,0,1.0,1,11,11,11,22,9,15,9,3,5,3,5,5,5,4,5,8,1,8,5,1,1,20,1,11,6,12,3,1,12,1
1998-99,3m,Players,100073,Cynthia Cooper,Cynthia,1611661316,HOU,36.0,1,1,0,1.0,3.1,1,1,1.0,0,0,0.0,4,8,0.5,1,0,1,1,0,0,0,0,0,0,6,2,8.7,0,0,8.0,1,1,1,1,11,3,5,1,3,5,3,1,1,3,1,5,2,1,8,5,1,1,1,1,1,6,1,3,1,1,1
1998-99,3m,Players,100043,Elena Baranova,Elena,1611661319,UTA,27.0,1,0,1,0.0,3.1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,-2,-1.0,0,0,0.0,1,11,11,11,11,9,5,9,3,5,3,5,5,5,4,5,8,7,1,5,1,1,1,1,11,13,21,3,1,17,1
1998-99,3m,Players,100091,Eva Nemcova,Eva,1611661315,CLE,26.0,1,0,1,0.0,3.4,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,-4,2.0,0,0,4.0,1,11,11,11,1,3,2,7,1,1,2,5,5,5,4,5,8,7,1,5,1,1,1,1,5,16,10,3,1,6,1
1998-99,3m,Players,100084,Fran Harris,Fran,1611661319,UTA,34.0,1,0,1,0.0,2.53,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,-4,1.2,0,0,1.0,1,11,11,11,19,9,5,9,3,5,3,5,5,5,1,5,2,7,8,5,1,1,1,1,11,16,14,3,1,12,1
1998-99,3m,Players,100087,Janice Braxton,Janice,1611661315,CLE,37.0,1,0,1,0.0,3.4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,2,0,0,-4,0.5,0,0,1.0,1,11,11,11,1,9,15,9,3,5,3,5,5,5,4,5,8,1,1,5,1,1,20,1,11,16,15,3,1,12,1
1998-99,3m,Players,100030,Jennifer Gillom,Jennifer,1611661317,PHO,35.0,1,1,0,1.0,3.4,1,3,0.333,0,0,0.0,3,4,0.75,0,1,1,0,1,1,0,0,0,0,5,4,8.2,0,0,8.0,1,1,1,1,1,3,1,8,3,5,3,2,2,2,4,2,2,7,1,1,1,1,1,1,2,1,2,3,1,1,1
1998-99,3m,Players,100083,Kim Perrot,Kim,1611661316,HOU,32.0,1,1,0,1.0,3.1,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,2,3.0,0,0,4.0,1,1,1,1,11,3,5,1,1,2,1,5,5,5,4,5,8,7,8,5,1,1,1,1,5,6,8,3,1,6,1
1998-99,3m,Players,100050,Kim Williams,Kim,1611661319,UTA,24.0,1,0,1,0.0,1.3716666666666666,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,4,-2,4.0,0,0,4.0,1,11,11,11,21,1,2,1,3,5,3,5,5,5,4,5,8,7,8,5,1,1,17,1,3,13,7,3,1,6,1
1998-99,3m,Players,100239,Margo Dydek,Margo,1611661319,UTA,25.0,1,0,1,0.0,3.1,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,4,-2,5.2,1,0,5.0,1,11,11,11,11,1,2,1,3,5,3,5,5,5,4,2,2,7,8,5,1,1,1,1,3,13,5,1,1,3,1
1998-99,3m,Players,100029,Michele Timms,Michele,1611661317,PHO,34.0,1,1,0,1.0,3.4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,0.0,1,1,1,1,1,9,15,9,3,5,3,5,5,5,4,5,8,7,8,5,1,1,1,1,11,1,17,3,1,17,1
1998-99,3m,Players,100221,Michelle Brogan,Michelle,1611661317,PHO,26.0,1,1,0,1.0,3.4,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4,2.0,0,0,2.0,1,1,1,1,1,3,5,1,3,5,3,5,5,5,4,5,8,7,8,5,1,1,1,1,7,1,10,3,1,11,1
1998-99,3m,Players,100088,Michelle Edwards,Michelle,1611661315,CLE,33.0,1,0,1,0.0,3.4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,-4,0.5,0,0,1.0,1,11,11,11,1,9,5,9,3,5,3,5,5,5,4,5,8,1,1,5,1,1,17,1,11,16,15,3,1,12,1
1998-99,3m,Players,100097,Rushia Brown,Rushia,1611661315,CLE,27.0,1,0,1,0.0,3.4,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,0,-4,4.2,0,0,3.0,1,11,11,11,1,9,5,9,3,5,3,5,5,5,1,5,2,7,8,1,1,1,1,1,11,16,6,3,1,9,1
1998-99,3m,Players,100072,Sheryl Swoopes,Sheryl,1611661316,HOU,28.0,1,1,0,1.0,3.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,0,0.0,1,1,1,1,11,9,15,9,3,5,3,5,5,5,4,5,8,7,8,5,1,1,1,1,11,6,17,1,1,17,1
1998-99,3m,Players,100187,Suzie McConnell Serio,Suzie,1611661315,CLE,32.0,1,0,1,0.0,3.4,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,2,-4,2.2,0,0,3.0,1,11,11,11,1,3,5,1,3,5,3,5,5,5,4,2,2,7,1,5,1,1,1,1,7,16,9,3,1,9,1
1998-99,3m,Players,100047,Tammi Reiss,Tammi,1611661319,UTA,29.0,1,0,1,0.0,2.2866666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0,0,2,1.5,0,0,1.0,1,11,11,11,20,9,15,9,3,5,3,5,5,5,4,5,8,1,8,5,1,1,20,1,11,6,12,3,1,12,1
1998-99,3m,Players,100076,Tina Thompson,Tina,1611661316,HOU,24.0,1,1,0,1.0,3.1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1,1,1,1,11,9,5,9,3,2,3,5,5,5,4,5,8,7,8,5,1,1,1,1,11,6,17,3,1,17,1
1998-99,3m,Players,100237,Tricia Bader Binford,Tricia,1611661319,UTA,26.0,1,0,1,0.0,2.5416666666666665,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,-4,-1.0,0,0,0.0,1,11,11,11,18,9,5,9,3,2,3,5,5,5,4,5,8,7,1,5,1,1,17,1,11,16,21,3,1,17,1
1998-99,3m,Players,100035,Umeki Webb,Umeki,1611661317,PHO,24.0,1,1,0,1.0,3.4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,0.0,1,1,1,1,1,9,15,9,3,5,3,5,5,5,4,5,8,7,8,5,1,1,1,1,11,1,17,3,1,17,1
1998-99,3m,Players,100085,Yolanda Moore,Yolanda,1611661316,HOU,24.0,1,1,0,1.0,3.1,0,0,0.0,0,0,0.0,1,2,0.5,0,2,2,0,0,1,0,0,0,0,1,2,6.4,0,0,5.0,1,1,1,1,11,9,15,9,3,5,3,4,3,3,4,1,1,7,8,1,1,1,1,1,10,6,4,3,1,3,1
1999-00,3m,Players,100363,Adrienne Goodson,Adrienne,1611661319,UTA,33.0,1,1,0,1.0,1.3333333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4,2.0,0,0,2.0,5,1,1,1,22,3,6,1,1,4,1,8,8,8,3,7,8,7,4,4,1,1,1,1,6,5,11,7,1,11,1
1999-00,3m,Players,100170,Allison Feaster,Allison,1611661320,LAS,24.0,1,1,0,1.0,2.9983333333333335,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,4,-1.0,0,0,0.0,5,1,1,1,9,10,6,10,1,2,1,8,8,8,3,7,8,7,2,4,1,1,1,1,13,5,29,7,1,20,1
1999-00,3m,Players,100402,Andrea Lloyd-Curry,Andrea,1611661324,MIN,34.0,1,0,1,0.0,2.9983333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,0,1,0,0,-4,5.7,0,0,4.0,5,17,17,17,9,10,13,10,1,4,1,8,8,8,3,2,3,1,4,1,1,1,20,1,13,19,3,7,1,3,1
1999-00,3m,Players,100353,Andrea Nagy,Andrea,1611661322,WAS,28.0,1,1,0,1.0,2.88,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,1,0,0,0,0,1,0,3,1,4.5,0,0,4.0,5,1,1,1,20,3,6,1,1,4,1,5,2,6,3,7,8,1,4,4,1,1,20,1,4,16,5,7,1,3,1
1999-00,3m,Players,100225,Brandy Reed,Brandy,1611661324,MIN,23.0,1,0,1,0.0,2.9983333333333335,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,4,-4,2.0,0,0,4.0,5,17,17,17,9,1,2,7,1,4,1,8,8,8,3,7,8,7,1,4,1,1,1,1,2,19,11,7,1,3,1
1999-00,3m,Players,100356,Chamique Holdsclaw,Chamique,1611661322,WAS,22.0,1,1,0,1.0,3.05,1,1,1.0,0,0,0.0,2,2,1.0,0,3,3,0,0,0,0,0,0,0,4,5,7.6,1,0,7.0,5,1,1,1,4,3,6,1,1,4,1,2,2,1,3,1,1,7,4,4,1,1,1,1,2,1,2,1,1,2,1
1999-00,3m,Players,100248,Cindy Brown,Cindy,1611661319,UTA,35.0,1,0,1,0.0,1.3333333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-4,0.0,1,0,0.0,5,17,17,17,22,10,6,10,1,2,1,8,8,8,3,7,8,7,4,4,1,1,20,1,13,19,20,1,1,20,1
1999-00,3m,Players,100386,Claudia Neves,Claudia,1611661321,DET,25.0,1,0,1,0.0,1.6616666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,-2,3.0,0,0,2.0,5,17,17,17,21,10,13,10,1,4,1,8,8,8,3,7,8,7,4,1,1,1,1,1,13,17,8,7,1,11,1
1999-00,3m,Players,100396,DeLisha Milton-Jones,DeLisha,1611661320,LAS,25.0,1,1,0,1.0,2.9983333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,0.0,5,1,1,1,9,10,13,10,1,4,1,8,8,8,3,7,8,7,4,4,1,1,1,1,13,5,20,7,1,20,1
1999-00,3m,Players,100359,Debbie Black,Debbie,1611661319,UTA,33.0,1,1,0,1.0,1.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,0.0,5,1,1,1,22,10,13,10,1,4,1,8,8,8,3,7,8,7,4,4,1,1,1,1,13,5,20,7,1,20,1
1999-00,3m,Players,100384,Dominique Canty,Dominique,1611661321,DET,23.0,2,0,2,0.0,4.383333333333334,0,5,0.0,0,2,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,0,1,-9,1.0,0,0,1.0,1,17,26,17,1,10,1,10,1,1,1,5,2,6,3,7,8,7,4,4,1,1,20,1,12,28,19,7,1,15,1
1999-00,3m,Players,100043,Elena Baranova,Elena,1611661319,UTA,28.0,1,1,0,1.0,1.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,4,1.2,0,0,1.0,5,1,1,1,22,10,13,10,1,4,1,8,8,8,3,2,3,7,4,4,1,1,20,1,13,5,17,7,1,15,1
1999-00,3m,Players,100394,Gordana Grubin,Gordana,1611661320,LAS,27.0,1,1,0,1.0,2.9983333333333335,2,2,1.0,0,0,0.0,4,5,0.8,0,0,0,0,0,0,0,0,0,0,8,4,8.0,0,0,8.0,5,1,1,1,9,1,3,1,1,4,1,1,1,5,3,7,8,7,4,4,1,1,1,1,1,5,1,7,1,1,1
1999-00,3m,Players,100404,Katie Smith,Katie,1611661324,MIN,26.0,1,0,1,0.0,2.9983333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-4,0.0,0,0,0.0,5,17,17,17,9,10,13,10,1,4,1,8,8,8,3,7,8,7,4,4,1,1,20,1,13,19,20,7,1,20,1
1999-00,3m,Players,100250,Korie Hlede,Korie,1611661319,UTA,25.0,2,0,2,0.0,2.9833333333333334,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,0,0,2,-9,2.0,0,0,2.0,1,17,26,17,19,10,13,10,1,4,1,2,2,1,3,7,8,7,4,4,1,1,1,1,6,28,11,7,1,11,1
1999-00,3m,Players,100400,Kristin Folkl,Kristin,1611661324,MIN,24.0,1,0,1,0.0,2.9983333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,-4,1.5,0,0,1.0,5,17,17,17,9,10,13,10,1,4,1,8,8,8,3,7,8,1,4,4,1,1,20,1,13,19,15,7,1,15,1
1999-00,3m,Players,100383,Lesley Brown,Lesley,1611661321,DET,23.0,1,0,1,0.0,0.016666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,5,17,17,17,29,10,13,10,1,4,1,8,8,8,3,7,8,7,4,4,1,1,1,1,13,17,20,7,1,20,1
1999-00,3m,Players,100239,Margo Dydek,Margo,1611661319,UTA,26.0,1,1,0,1.0,1.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,4,1.2,1,0,1.0,5,1,1,1,22,10,13,10,1,4,1,8,8,8,3,2,3,7,4,4,1,1,1,1,13,5,17,1,1,15,1
1999-00,3m,Players,100348,Markita Aldridge,Markita,1611661322,WAS,26.0,1,1,0,1.0,3.05,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,2,5,2.5,0,0,3.0,5,1,1,1,4,3,6,1,1,4,1,8,8,8,3,7,8,1,2,4,1,1,20,1,6,1,10,7,1,8,1
1999-00,3m,Players,100199,Murriel Page,Murriel,1611661322,WAS,24.0,1,1,0,1.0,3.05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,1,0,0.0,5,1,1,1,4,10,13,10,1,4,1,8,8,8,3,7,8,7,4,4,1,1,1,1,13,1,20,1,1,20,1
1999-00,3m,Players,100012,Mwadi Mabika,Mwadi,1611661320,LAS,23.0,1,1,0,1.0,2.9983333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,4,1.5,0,0,1.0,5,1,1,1,9,10,13,10,1,4,1,8,8,8,3,7,8,1,4,4,1,1,1,1,13,5,15,7,1,15,1
1999-00,3m,Players,100366,Natalie Williams,Natalie,1611661319,UTA,29.0,1,1,0,1.0,1.3333333333333333,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,3,4,3.0,1,0,3.0,5,1,1,1,22,3,6,1,1,4,1,5,7,1,3,7,8,7,4,4,1,1,1,1,4,5,8,1,1,8,1
1999-00,3m,Players,100391,Nina Bjedov,Nina,1611661320,LAS,28.0,1,1,0,1.0,2.9983333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,4,4.2,0,0,3.0,5,1,1,1,9,10,13,10,1,4,1,8,8,8,3,2,3,7,4,1,1,1,1,1,13,5,7,7,1,8,1
1999-00,3m,Players,100255,Rachael Sporn,Rachael,1611661321,DET,32.0,1,0,1,0.0,3.05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,5,17,17,17,4,10,13,10,1,4,1,8,8,8,3,7,8,7,4,4,1,1,1,1,13,25,20,7,1,20,1
1999-00,3m,Players,100204,Rita Williams,Rita,1611661322,WAS,24.0,1,1,0,1.0,0.17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,0.0,5,1,1,1,28,10,13,10,1,4,1,8,8,8,3,7,8,7,4,4,1,1,1,1,13,5,20,7,1,20,1
1999-00,3m,Players,100247,Sandy Brondello,Sandy,1611661321,DET,31.0,2,0,2,0.0,4.121666666666667,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,2,0,2,-7,4.7,0,0,4.0,1,17,26,17,3,3,3,8,1,4,1,8,8,8,1,7,3,1,4,4,1,1,29,1,6,26,4,7,1,3,1
1999-00,3m,Players,100350,Shalonda Enis,Shalonda,1611661322,WAS,25.0,1,1,0,1.0,3.05,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,0,0,2,5,2.0,0,0,2.0,5,1,1,1,4,10,13,10,1,4,1,2,2,1,3,7,8,7,4,4,1,1,1,1,6,1,11,7,1,11,1
1999-00,3m,Players,100406,Sonja Tate,Sonja,1611661324,MIN,28.0,1,0,1,0.0,2.9983333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0.0,5,17,17,17,9,10,13,10,1,4,1,8,8,8,3,7,8,7,4,4,1,1,1,1,13,19,20,7,1,20,1
1999-00,3m,Players,100389,Val Whiting,Val,1611661321,DET,28.0,2,0,2,0.0,4.366666666666666,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,1,0,2,-7,4.4,1,0,4.0,1,17,26,17,2,3,3,8,1,4,1,8,8,8,1,2,2,7,4,4,1,1,20,1,6,26,6,1,1,3,1
2000-01,3m,Players,100100,Adrienne Johnson,Adrienne,1611661323,ORL,27.0,1,0,1,0.0,3.0166666666666666,0,3,0.0,0,3,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,-3,1.2,0,0,1.0,1,13,13,13,9,9,1,9,1,1,1,4,4,4,3,9,4,6,3,3,1,1,1,1,12,16,15,3,1,14,1
2000-01,3m,Players,100429,Alisa Burras,Alisa,1611661327,POR,26.0,1,0,1,0.0,2.84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,-4,-2.0,0,0,0.0,1,13,13,13,17,9,13,9,1,5,1,4,4,4,6,9,11,6,1,3,1,1,1,1,12,20,24,3,1,16,1
2000-01,3m,Players,100411,Carla McGhee,Carla,1611661323,ORL,33.0,1,0,1,0.0,2.6733333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,1,13,13,13,20,9,13,9,1,5,1,4,4,4,6,9,11,6,3,3,1,1,1,1,12,15,16,3,1,16,1
2000-01,3m,Players,100073,Cynthia Cooper,Cynthia,1611661316,HOU,38.0,1,1,0,1.0,3.033333333333333,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,0,0,2,4,2.0,0,0,2.0,1,1,1,1,1,9,4,9,1,2,1,1,1,1,6,9,11,6,3,3,1,1,1,1,2,1,10,3,1,10,1
2000-01,3m,Players,100359,Debbie Black,Debbie,1611661326,MIA,34.0,1,1,0,1.0,3.0166666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,3,1.5,0,0,1.0,1,1,1,1,9,9,13,9,1,5,1,4,4,4,6,9,11,1,3,3,1,1,19,1,12,6,14,3,1,14,1
2000-01,3m,Players,100075,Janeth Arcain,Janeth,1611661316,HOU,32.0,1,1,0,1.0,3.033333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,4,4.2,0,0,3.0,1,1,1,1,1,9,13,9,1,5,1,4,4,4,6,1,4,6,3,1,1,1,1,1,12,1,4,3,1,5,1
2000-01,3m,Players,100338,Jennifer Rizzotti,Jennifer,1611661316,HOU,27.0,1,1,0,1.0,0.19333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,23,9,13,9,1,5,1,4,4,4,6,9,11,6,3,3,1,1,1,1,12,12,16,3,1,16,1
2000-01,3m,Players,100009,Katrina Colleton,Katrina,1611661326,MIA,30.0,1,1,0,1.0,3.0166666666666666,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3,2.0,0,0,2.0,1,1,1,1,9,2,7,1,1,5,1,4,4,4,6,9,11,6,3,3,1,1,1,1,2,6,10,3,1,10,1
2000-01,3m,Players,100107,Kisha Ford,Kisha,1611661326,MIA,26.0,1,1,0,1.0,0.29833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,1,1,1,1,22,9,13,9,1,5,1,4,4,4,6,9,11,6,3,3,1,1,1,1,12,11,16,3,1,16,1
