SEASON_LABEL,CLUTCH_WINDOW,GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
1998-99,5m,Players,100043,Elena Baranova,Elena,1611661319,UTA,27.0,1,0,1,0.0,5.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,3,0,0,0,0,0,0,-2,-0.3,0,0,2.0,1,11,11,11,1,10,8,10,3,6,3,5,5,5,5,4,4,2,1,7,1,1,1,1,12,13,21,3,1,14,1
1998-99,5m,Players,100091,Eva Nemcova,Eva,1611661315,CLE,26.0,1,0,1,0.0,5.0,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,-2,2.0,0,0,4.0,1,11,11,11,1,4,4,7,1,1,2,5,5,5,5,8,12,9,3,7,1,1,1,1,5,13,12,3,1,8,1
1998-99,5m,Players,100084,Fran Harris,Fran,1611661319,UTA,34.0,1,0,1,0.0,4.43,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,-4,1.2,0,0,1.0,1,11,11,11,19,10,8,10,3,6,3,5,5,5,1,8,4,9,10,7,1,1,1,1,12,21,14,3,1,15,1
1998-99,5m,Players,100087,Janice Braxton,Janice,1611661315,CLE,37.0,1,0,1,0.0,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,0,0,-2,2.9,0,0,3.0,1,11,11,11,1,10,18,10,3,6,3,5,5,5,5,1,1,2,3,7,1,1,20,1,12,13,11,3,1,11,1
1998-99,5m,Players,100030,Jennifer Gillom,Jennifer,1611661317,PHO,35.0,1,1,0,1.0,5.0,1,4,0.25,0,0,0.0,3,4,0.75,0,1,1,0,1,1,0,0,0,0,5,2,8.2,0,0,8.0,1,1,1,1,1,4,1,9,3,6,3,2,2,2,5,4,4,9,3,1,1,1,1,1,3,1,3,3,1,2,1
1998-99,5m,Players,100083,Kim Perrot,Kim,1611661316,HOU,32.0,1,1,0,1.0,5.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,3,2,4.5,0,0,5.0,1,1,1,1,1,4,8,1,1,2,1,5,5,5,5,8,12,2,10,7,1,1,1,1,5,1,8,3,1,4,1
1998-99,5m,Players,100050,Kim Williams,Kim,1611661319,UTA,24.0,1,0,1,0.0,1.3716666666666666,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,4,-2,4.0,0,0,4.0,1,11,11,11,21,2,4,1,3,6,3,5,5,5,5,8,12,9,10,7,1,1,17,1,4,13,9,3,1,8,1
1998-99,5m,Players,100239,Margo Dydek,Margo,1611661319,UTA,25.0,1,0,1,0.0,5.0,3,3,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,6,-2,8.4,1,0,8.0,1,11,11,11,1,1,2,1,3,6,3,5,5,5,5,1,1,9,10,7,1,1,1,1,2,13,2,1,1,2,1
1998-99,5m,Players,100029,Michele Timms,Michele,1611661317,PHO,34.0,1,1,0,1.0,5.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1,1,1,1,1,10,8,10,3,6,3,5,5,5,5,8,12,9,10,7,1,1,1,1,12,1,18,3,1,19,1
1998-99,5m,Players,100221,Michelle Brogan,Michelle,1611661317,PHO,26.0,1,1,0,1.0,5.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,2,5.0,0,0,4.0,1,1,1,1,1,4,8,1,3,6,3,5,5,5,5,8,12,9,10,1,1,1,1,1,7,1,7,3,1,8,1
1998-99,5m,Players,100088,Michelle Edwards,Michelle,1611661315,CLE,33.0,1,0,1,0.0,5.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,2,1,0,0,0,1,0,0,-2,3.2,0,0,3.0,1,11,11,11,1,10,8,10,3,6,3,5,5,5,5,4,4,1,3,7,1,1,17,1,12,13,10,3,1,11,1
1998-99,5m,Players,100097,Rushia Brown,Rushia,1611661315,CLE,27.0,1,0,1,0.0,5.0,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,2,-2,6.2,0,0,5.0,1,11,11,11,1,4,4,7,3,6,3,5,5,5,1,8,4,9,10,1,1,1,1,1,7,13,5,3,1,4,1
1998-99,5m,Players,100072,Sheryl Swoopes,Sheryl,1611661316,HOU,28.0,1,1,0,1.0,5.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,0,0.0,1,1,1,1,1,10,8,10,3,6,3,5,5,5,5,8,12,9,10,7,1,1,1,1,12,1,18,1,1,19,1
1998-99,5m,Players,100187,Suzie McConnell Serio,Suzie,1611661315,CLE,32.0,1,0,1,0.0,5.0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,2,0,0,0,0,0,2,-2,1.2,0,0,3.0,1,11,11,11,1,4,8,1,3,6,3,5,5,5,5,4,4,9,2,7,1,1,1,1,7,13,14,3,1,11,1
1998-99,5m,Players,100047,Tammi Reiss,Tammi,1611661319,UTA,29.0,1,0,1,0.0,4.1866666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,2,0,0,2,0.5,0,0,1.0,1,11,11,11,20,10,18,10,3,6,3,5,5,5,5,8,12,2,3,7,1,1,20,1,12,1,17,3,1,15,1
1998-99,5m,Players,100076,Tina Thompson,Tina,1611661316,HOU,24.0,1,1,0,1.0,5.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1,1,1,1,1,10,8,10,3,2,3,5,5,5,5,8,12,9,10,7,1,1,1,1,12,1,18,3,1,19,1
1998-99,5m,Players,100237,Tricia Bader Binford,Tricia,1611661319,UTA,26.0,1,0,1,0.0,4.441666666666666,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,-4,-1.0,0,0,0.0,1,11,11,11,18,10,8,10,3,2,3,5,5,5,5,8,12,9,3,7,1,1,17,1,12,21,22,3,1,19,1
1998-99,5m,Players,100035,Umeki Webb,Umeki,1611661317,PHO,24.0,1,1,0,1.0,5.0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,2,1.2,0,0,1.0,1,1,1,1,1,10,4,10,3,6,3,5,5,5,1,8,4,9,10,7,1,1,1,1,12,1,14,3,1,15,1
1998-99,5m,Players,100085,Yolanda Moore,Yolanda,1611661316,HOU,24.0,1,1,0,1.0,5.0,0,0,0.0,0,0,0.0,1,2,0.5,0,2,2,0,1,1,0,0,0,0,1,2,5.4,0,0,5.0,1,1,1,1,1,10,18,10,3,6,3,4,3,3,5,1,1,9,3,1,1,1,1,1,11,1,6,3,1,4,1
1999-00,5m,Players,100363,Adrienne Goodson,Adrienne,1611661319,UTA,33.0,1,1,0,1.0,3.283333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,2,6,3.5,0,0,3.0,5,1,1,1,20,4,11,1,1,7,1,8,8,8,7,13,15,1,5,4,2,1,1,1,6,1,11,7,1,11,1
1999-00,5m,Players,100170,Allison Feaster,Allison,1611661320,LAS,24.0,1,1,0,1.0,4.831666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,6,-1.0,0,0,0.0,5,1,1,1,10,11,11,11,1,2,1,8,8,8,7,13,15,8,2,4,2,1,1,1,14,1,30,7,1,25,1
1999-00,5m,Players,100402,Andrea Lloyd-Curry,Andrea,1611661324,MIN,34.0,1,0,1,0.0,4.831666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,1,0,0,1,0,0,-6,6.9,0,0,5.0,5,17,17,17,10,11,21,11,1,7,1,8,8,8,7,2,4,1,5,1,2,1,18,1,14,22,3,7,1,4,1
1999-00,5m,Players,100353,Andrea Nagy,Andrea,1611661322,WAS,28.0,1,1,0,1.0,4.83,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,1,0,0,0,0,1,0,3,1,4.5,0,0,4.0,5,1,1,1,19,4,11,1,1,7,1,5,2,6,7,13,15,1,5,4,2,1,18,1,5,16,8,7,1,7,1
1999-00,5m,Players,100225,Brandy Reed,Brandy,1611661324,MIN,23.0,1,0,1,0.0,2.9983333333333335,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,4,-4,2.0,0,0,4.0,5,17,17,17,26,1,2,5,1,7,1,8,8,8,7,13,15,8,1,4,2,1,1,1,3,20,17,7,1,7,1
1999-00,5m,Players,100356,Chamique Holdsclaw,Chamique,1611661322,WAS,22.0,1,1,0,1.0,5.0,1,2,0.5,0,0,0.0,2,2,1.0,0,3,3,0,1,0,1,0,1,0,4,5,9.6,1,0,9.0,5,1,1,1,5,4,6,7,1,7,1,2,2,1,7,1,2,8,2,4,1,1,18,1,3,11,1,1,1,1,1
1999-00,5m,Players,100248,Cindy Brown,Cindy,1611661319,UTA,35.0,1,0,1,0.0,3.283333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-6,1.2,1,0,1.0,5,17,17,17,20,11,11,11,1,2,1,8,8,8,7,6,8,8,5,4,2,1,18,1,14,22,20,1,1,18,1
1999-00,5m,Players,100386,Claudia Neves,Claudia,1611661321,DET,25.0,1,0,1,0.0,2.078333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,-2,3.0,0,0,2.0,5,17,17,17,27,11,21,11,1,7,1,8,8,8,7,13,15,8,5,1,2,1,1,1,14,17,13,7,1,15,1
1999-00,5m,Players,100396,DeLisha Milton-Jones,DeLisha,1611661320,LAS,25.0,1,1,0,1.0,4.831666666666667,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,0,0,2,6,5.6,0,0,5.0,5,1,1,1,10,4,11,1,1,7,1,8,8,8,2,2,2,8,5,4,2,1,1,1,6,1,5,7,1,4,1
1999-00,5m,Players,100359,Debbie Black,Debbie,1611661319,UTA,33.0,1,1,0,1.0,3.283333333333333,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,6,2.4,0,0,2.0,5,1,1,1,20,11,11,11,1,2,1,8,8,8,2,6,4,8,5,4,2,1,1,1,14,1,15,7,1,15,1
1999-00,5m,Players,100384,Dominique Canty,Dominique,1611661321,DET,23.0,2,0,2,0.0,8.283333333333333,0,9,0.0,0,2,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1,0,1,-11,1.0,0,0,1.0,1,17,27,17,1,11,1,11,1,1,1,5,2,6,7,13,15,8,5,4,2,30,18,1,13,29,24,7,1,18,1
1999-00,5m,Players,100043,Elena Baranova,Elena,1611661319,UTA,28.0,1,1,0,1.0,3.283333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,6,1.2,0,0,1.0,5,1,1,1,20,11,11,11,1,7,1,8,8,8,7,6,8,8,5,4,2,1,18,1,14,1,20,7,1,18,1
1999-00,5m,Players,100394,Gordana Grubin,Gordana,1611661320,LAS,27.0,1,1,0,1.0,4.831666666666667,2,3,0.667,0,0,0.0,4,5,0.8,0,0,0,0,0,0,0,0,0,0,8,6,8.0,0,0,8.0,5,1,1,1,10,1,2,5,1,7,1,1,1,5,7,13,15,8,5,4,2,1,1,1,1,1,2,7,1,2,1
1999-00,5m,Players,100404,Katie Smith,Katie,1611661324,MIN,26.0,1,0,1,0.0,4.831666666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-6,0.0,0,0,0.0,5,17,17,17,10,11,6,11,1,2,1,8,8,8,7,13,15,8,5,4,2,1,18,1,14,22,25,7,1,25,1
1999-00,5m,Players,100250,Korie Hlede,Korie,1611661319,UTA,25.0,2,0,2,0.0,6.466666666666667,0,3,0.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,0,1,0,2,-11,4.4,0,0,4.0,1,17,27,17,4,11,2,11,1,7,1,2,2,1,2,6,4,8,5,4,2,1,18,1,6,29,9,7,1,7,1
1999-00,5m,Players,100400,Kristin Folkl,Kristin,1611661324,MIN,24.0,1,0,1,0.0,4.831666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,-6,1.5,0,0,1.0,5,17,17,17,10,11,11,11,1,7,1,8,8,8,7,13,15,1,5,4,2,1,18,1,14,22,18,7,1,18,1
1999-00,5m,Players,100383,Lesley Brown,Lesley,1611661321,DET,23.0,1,0,1,0.0,0.016666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,5,17,17,17,30,11,21,11,1,7,1,8,8,8,7,13,15,8,5,4,2,1,1,1,14,17,25,7,1,25,1
1999-00,5m,Players,100239,Margo Dydek,Margo,1611661319,UTA,26.0,1,1,0,1.0,3.283333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,6,2.4,1,0,2.0,5,1,1,1,20,11,11,11,1,7,1,8,8,8,7,2,4,8,5,4,2,1,1,1,14,1,15,1,1,15,1
1999-00,5m,Players,100348,Markita Aldridge,Markita,1611661322,WAS,26.0,1,1,0,1.0,5.0,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,2,5,2.5,0,0,3.0,5,1,1,1,5,4,2,10,1,7,1,8,8,8,7,13,15,1,2,4,2,1,18,1,6,11,14,7,1,11,1
1999-00,5m,Players,100199,Murriel Page,Murriel,1611661322,WAS,24.0,1,1,0,1.0,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,5,1.2,1,0,1.0,5,1,1,1,5,11,21,11,1,7,1,8,8,8,7,6,8,8,5,4,2,1,1,1,14,11,20,1,1,18,1
1999-00,5m,Players,100012,Mwadi Mabika,Mwadi,1611661320,LAS,23.0,1,1,0,1.0,4.831666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,6,1.5,0,0,1.0,5,1,1,1,10,11,11,11,1,2,1,8,8,8,7,13,15,1,5,4,2,1,1,1,14,1,18,7,1,18,1
1999-00,5m,Players,100366,Natalie Williams,Natalie,1611661319,UTA,29.0,1,1,0,1.0,3.283333333333333,2,2,1.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,5,6,5.0,1,0,5.0,5,1,1,1,20,1,6,1,1,7,1,5,7,1,7,13,15,8,5,4,2,1,1,1,2,1,6,1,1,4,1
1999-00,5m,Players,100391,Nina Bjedov,Nina,1611661320,LAS,28.0,1,1,0,1.0,4.831666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,6,4.2,0,0,3.0,5,1,1,1,10,11,21,11,1,7,1,8,8,8,7,6,8,8,5,1,2,1,1,1,14,1,10,7,1,11,1
1999-00,5m,Players,100255,Rachael Sporn,Rachael,1611661321,DET,32.0,1,0,1,0.0,5.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,-5,1.2,0,0,1.0,5,17,17,17,5,11,21,11,1,7,1,8,8,8,2,13,8,8,5,4,2,1,1,1,14,21,20,7,1,18,1
1999-00,5m,Players,100204,Rita Williams,Rita,1611661322,WAS,24.0,1,1,0,1.0,0.17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,0.0,5,1,1,1,29,11,21,11,1,7,1,8,8,8,7,13,15,8,5,4,2,1,1,1,14,15,25,7,1,25,1
1999-00,5m,Players,100247,Sandy Brondello,Sandy,1611661321,DET,31.0,2,0,2,0.0,8.021666666666667,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,2,0,2,-9,4.7,0,0,4.0,1,17,27,17,3,4,6,7,1,7,1,8,8,8,2,13,8,1,5,4,2,1,30,1,6,27,7,7,1,7,1
1999-00,5m,Players,100350,Shalonda Enis,Shalonda,1611661322,WAS,25.0,1,1,0,1.0,5.0,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,0,0,2,5,3.2,0,0,3.0,5,1,1,1,5,11,21,11,1,7,1,2,2,1,7,6,8,8,5,4,2,1,1,1,6,11,12,7,1,11,1
1999-00,5m,Players,100406,Sonja Tate,Sonja,1611661324,MIN,28.0,1,0,1,0.0,4.831666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-6,0.0,0,0,0.0,5,17,17,17,10,11,21,11,1,7,1,8,8,8,7,13,15,8,5,4,2,1,1,1,14,22,25,7,1,25,1
1999-00,5m,Players,100398,Tonya Edwards,Tonya,1611661324,MIN,32.0,1,0,1,0.0,1.8333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-2,0.0,0,0,0.0,5,17,17,17,28,11,21,11,1,7,1,8,8,8,7,13,15,8,5,4,2,1,18,1,14,17,25,7,1,25,1
1999-00,5m,Players,100389,Val Whiting,Val,1611661321,DET,28.0,2,0,2,0.0,8.266666666666667,1,2,0.5,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,0,1,0,2,-9,6.8,1,0,6.0,1,17,27,17,2,4,6,7,1,7,1,8,8,8,1,2,1,8,5,4,2,1,18,1,6,27,4,1,1,3,1
2000-01,5m,Players,100100,Adrienne Johnson,Adrienne,1611661323,ORL,27.0,1,0,1,0.0,5.0,0,3,0.0,0,3,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,-4,1.2,0,0,1.0,1,14,14,14,1,11,4,11,3,1,3,6,6,6,3,10,5,10,3,3,2,1,1,1,13,17,17,3,1,15,1
2000-01,5m,Players,100429,Alisa Burras,Alisa,1611661327,POR,26.0,1,0,1,0.0,4.806666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,-4,-2.0,0,0,0.0,1,14,14,14,16,11,15,11,3,7,3,6,6,6,8,10,13,10,1,3,2,1,1,1,13,17,25,3,1,18,1
2000-01,5m,Players,100411,Carla McGhee,Carla,1611661323,ORL,33.0,1,0,1,0.0,4.656666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-3,0.0,0,0,0.0,1,14,14,14,19,11,15,11,3,7,3,6,6,6,8,10,13,10,3,3,2,1,17,1,13,16,18,3,1,18,1
2000-01,5m,Players,100073,Cynthia Cooper,Cynthia,1611661316,HOU,38.0,1,1,0,1.0,5.0,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,0,0,2,4,2.0,0,0,2.0,1,1,1,1,1,11,5,11,3,4,3,1,1,1,8,10,13,10,3,3,2,1,1,1,6,1,13,3,1,12,1
2000-01,5m,Players,100359,Debbie Black,Debbie,1611661326,MIA,34.0,1,1,0,1.0,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0,0,4,1.5,0,0,1.0,1,1,1,1,1,11,15,11,3,7,3,6,6,6,8,10,13,1,3,3,2,1,25,1,13,1,15,3,1,15,1
2000-01,5m,Players,100075,Janeth Arcain,Janeth,1611661316,HOU,32.0,1,1,0,1.0,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,0,0,0,0,4,5.7,0,0,4.0,1,1,1,1,1,11,15,11,3,7,3,6,6,6,8,2,5,1,3,1,2,1,1,1,13,1,5,3,1,7,1
2000-01,5m,Players,100338,Jennifer Rizzotti,Jennifer,1611661316,HOU,27.0,1,1,0,1.0,0.19333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,23,11,15,11,3,7,3,6,6,6,8,10,13,10,3,3,2,1,1,1,13,12,18,3,1,18,1
2000-01,5m,Players,100009,Katrina Colleton,Katrina,1611661326,MIA,30.0,1,1,0,1.0,5.0,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,2,4,3.5,0,0,3.0,1,1,1,1,1,3,5,7,3,7,3,6,6,6,8,10,13,1,3,3,2,1,1,1,6,1,9,3,1,10,1
